student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,internship_score,case_studies,dropout_status
STU_883003,Theodore Chaudry,nidra12@example.org,+917756099367,Male,21,97.6,4.3,0,Medium,No,Marketing,7.62,4,9,0
STU_781956,Falguni Sahota,malhotrachatura@example.net,+917010860941,Male,23,87.1,8.6,0,Low,No,Marketing,8.1,1,9,1
STU_455674,Anusha Singhal,paninibaral@example.org,+916499839244,Male,23,70.1,4.6,0,High,No,Marketing,6.14,4,20,0
STU_323823,Hemang Bhat,ddutta@example.com,+916938988825,Female,23,81.1,5.4,0,Medium,No,Marketing,8.08,3,46,1
STU_800394,Ethan Prabhu,arao@example.org,+919496400964,Male,23,83.4,2.5,0,Low,No,Marketing,7.31,1,44,1
STU_950430,Harini Mandal,nidra31@example.org,+917098976504,Female,18,81.6,8.4,0,Medium,No,HR,8.04,9,44,0
STU_414870,Yug Mitra,baghyawati67@example.net,+919380947798,Male,19,89.0,4.6,0,High,No,HR,8.18,1,36,0
STU_517525,Jonathan Basak,frana@example.net,+919431195649,Male,23,70.9,2.7,0,High,No,Marketing,5.0,6,36,0
STU_642201,Ishani Joshi,harish96@example.net,+919904051026,Male,20,89.7,5.1,1,Low,No,HR,7.45,9,17,1
STU_299732,Wazir Dar,dugarfaras@example.net,+917171483347,Male,20,91.4,6.3,0,Medium,No,Marketing,6.41,9,12,1
STU_251200,Falguni Mahal,om42@example.net,+918470999303,Male,18,86.8,12.3,0,High,No,Marketing,6.76,4,10,0
STU_915741,Urvashi Borde,chatterjeehitesh@example.net,+917385258644,Male,21,80.5,5.4,1,Medium,Yes,HR,7.27,7,46,0
STU_908173,Noah Goel,cganesan@example.net,+918534102102,Male,18,91.3,6.6,1,Medium,No,HR,6.97,5,8,0
STU_535023,Zansi Bassi,manya36@example.com,+916216947610,Female,19,97.7,4.1,1,Medium,No,HR,7.54,3,25,0
STU_835172,Ethan Karpe,damyanti63@example.net,+917242273859,Male,18,84.4,5.9,0,Low,No,HR,5.55,8,22,0
STU_504460,Radha Nori,hardiksahota@example.org,+919188813609,Female,20,83.1,7.4,0,Low,Yes,Marketing,7.7,1,40,0
STU_697037,Unnati Khatri,lhari@example.org,+919611053188,Male,22,73.1,10.8,0,Medium,Yes,Marketing,8.75,9,11,1
STU_508163,Noah Mani,edube@example.org,+917938431426,Female,21,94.9,1.3,1,Medium,No,HR,7.72,8,28,0
STU_248853,Anjali Jaggi,magardeepa@example.org,+916005793509,Male,20,87.3,2.2,0,Low,No,HR,7.96,6,31,1
STU_392029,Gaurang Sawhney,sudiksha65@example.com,+918821796208,Female,19,62.0,2.4,1,Medium,Yes,HR,8.23,8,40,1
STU_722933,Prisha Jha,parekhzansi@example.org,+919299859902,Male,22,88.6,1.2,0,Medium,Yes,HR,6.97,8,16,0
STU_131819,Ayush Dutta,luke42@example.com,+916490067236,Female,22,87.2,3.9,0,High,Yes,HR,7.21,2,39,0
STU_710297,Girish Mohan,mray@example.com,+917447472088,Male,18,83.7,2.9,1,Medium,No,Marketing,7.85,7,28,0
STU_439367,Matthew Koshy,tbrar@example.com,+917119300646,Male,18,86.4,4.4,0,Medium,No,Marketing,9.1,3,18,0
STU_153255,Urmi Chander,ushukla@example.net,+917983039943,Male,18,84.0,5.4,0,Medium,No,HR,7.89,8,13,0
STU_943551,Ekanta Pandey,ekajachada@example.org,+917756802796,Male,21,76.0,3.5,0,Medium,No,HR,7.6,6,35,0
STU_506797,Ikshita Viswanathan,aryan83@example.org,+918711555588,Female,21,87.1,8.2,0,Low,No,HR,7.37,4,48,0
STU_417248,Vedika Bawa,adyadeo@example.com,+916446839874,Female,23,95.4,2.9,0,High,No,Marketing,6.06,2,47,1
STU_655094,Varsha Kari,gautamdugar@example.com,+916609705176,Male,20,97.4,4.3,2,Medium,No,HR,5.99,2,39,1
STU_779196,Upadhriti Sandhu,fbhargava@example.net,+917260558020,Male,21,86.7,2.4,0,Medium,No,HR,8.64,7,25,1
STU_483347,Aayush Lanka,samarthyohannan@example.net,+919376267037,Male,23,85.5,11.3,0,Medium,Yes,Marketing,7.8,8,44,0
STU_331938,Falan Vohra,hitesh06@example.org,+917227680718,Female,22,73.4,1.1,0,High,No,Marketing,6.64,3,12,0
STU_934256,Hiral Hegde,pushti48@example.com,+917205416303,Female,20,69.7,5.3,0,High,No,Marketing,5.0,2,6,1
STU_756474,Adya Radhakrishnan,chamansuresh@example.org,+919681422664,Female,18,96.1,5.4,2,Medium,No,HR,6.97,3,10,1
STU_311679,Aishani Sankar,charvikunda@example.net,+916767911232,Male,23,97.4,5.1,0,Medium,No,HR,9.25,1,39,0
STU_371771,Anya Sant,xuppal@example.org,+917198759480,Female,18,77.6,3.0,0,High,Yes,Marketing,7.06,6,26,0
STU_808530,Rishi Mukhopadhyay,ganesanishwar@example.com,+916224365035,Male,23,86.2,3.8,0,Medium,No,Marketing,7.53,4,35,1
STU_800345,Wakeeta Sinha,arjungoel@example.net,+919531085754,Female,19,96.6,2.6,0,Medium,No,HR,5.72,5,27,1
STU_797913,Oeshi Raval,tanknathan@example.com,+917003318069,Female,23,63.8,3.6,0,Medium,No,Marketing,5.29,6,17,0
STU_121123,Luke Zacharia,omya68@example.org,+918150905442,Female,19,83.2,3.0,0,Medium,No,HR,7.71,9,30,0
STU_132325,Rajeshri Venkataraman,luke58@example.com,+916914435032,Female,22,77.7,5.8,0,Medium,No,HR,7.69,8,29,1
STU_302514,Pallavi Purohit,fsha@example.net,+918871841396,Male,21,91.2,6.0,1,High,No,HR,6.71,9,49,0
STU_524974,Falan Chahal,william01@example.net,+916494310176,Male,20,93.5,2.0,0,Medium,No,Marketing,7.01,2,13,0
STU_630016,Wahab Seshadri,sborde@example.net,+919501623917,Male,21,78.4,3.5,1,Low,No,HR,6.17,9,23,0
STU_612267,Girindra Sankaran,sarinimaran@example.net,+919885383751,Male,21,97.3,0.9,1,High,No,HR,7.12,8,28,0
STU_849503,Ridhi Bala,csood@example.net,+917121198143,Male,20,77.6,8.0,0,High,No,HR,5.67,9,20,0
STU_542004,Tamanna Sekhon,virkdhruv@example.org,+917959454485,Female,23,76.3,3.3,0,Medium,No,HR,6.42,6,14,0
STU_741238,George Badal,advik36@example.com,+916878000964,Female,20,73.8,1.5,1,Medium,No,Marketing,7.82,1,45,1
STU_402781,Kevin Krishnamurthy,bnarayanan@example.com,+916956914234,Male,19,92.7,4.7,0,Low,No,HR,6.53,3,6,0
STU_474850,Harshil Khanna,dugalvasana@example.net,+916386490739,Female,19,78.0,9.2,0,Medium,Yes,Marketing,8.17,1,39,1
STU_605320,Harshil Raval,rgarg@example.net,+918266703379,Male,21,81.4,3.8,1,Medium,No,Marketing,6.6,2,11,0
STU_758680,Idika Yadav,kmani@example.org,+917045987703,Male,21,93.2,5.9,0,Medium,No,Marketing,7.14,6,32,0
STU_469587,Darpan Toor,pallayauvani@example.com,+918340015497,Male,18,87.6,2.0,0,High,No,HR,6.76,4,23,0
STU_543406,Nandini Purohit,nakul70@example.net,+917801155934,Male,22,82.6,2.8,0,Low,No,HR,6.94,1,11,0
STU_340433,Peter Kant,zilmilkrishnamurthy@example.com,+916071904133,Female,19,84.4,5.7,0,Medium,No,HR,7.49,5,40,0
STU_547867,Ikshita Gaba,guhavritti@example.net,+917946418500,Female,18,74.2,10.0,0,High,Yes,HR,7.58,4,30,1
STU_169671,Oliver Acharya,vaishnavi54@example.net,+918122800149,Male,23,86.1,5.8,0,Medium,No,Marketing,6.27,1,7,1
STU_823136,Manthan Datta,pranitzachariah@example.net,+918242895467,Male,23,77.6,6.0,1,High,No,HR,8.01,4,41,0
STU_306911,Timothy Chander,chaaya75@example.net,+917723523026,Male,22,99.0,6.1,0,Medium,No,Marketing,8.19,2,40,0
STU_644421,Tejas Purohit,lankaayushman@example.com,+916489840876,Male,22,96.6,14.0,1,High,Yes,HR,8.16,7,40,0
STU_367537,Quincy Dewan,frado24@example.com,+919431556891,Female,23,77.4,7.9,1,High,No,HR,6.47,6,19,1
STU_854490,Chakradhar Butala,geetika47@example.com,+918660144615,Female,18,78.2,8.5,0,Medium,No,Marketing,6.07,1,11,0
STU_883458,Ganga Prashad,samaabha@example.com,+919721350325,Female,21,83.6,9.1,0,Medium,No,HR,9.71,8,40,0
STU_141127,Nikita Doshi,ksarma@example.org,+917941732509,Female,18,78.1,4.9,0,Low,No,HR,6.69,9,34,1
STU_779721,Devansh Nagi,pallavi23@example.com,+918740582450,Male,23,88.9,7.0,0,Medium,Yes,HR,9.42,9,12,0
STU_611980,Zayyan Sahni,nidhi03@example.org,+917486449730,Male,20,71.3,2.6,0,Low,No,HR,6.02,9,46,0
STU_532873,Leena Bhasin,yashoda42@example.com,+916174637067,Male,19,86.7,5.9,0,Low,No,Marketing,6.92,5,45,0
STU_134675,Aradhana Sarraf,khoslaodika@example.net,+919937401007,Male,23,95.2,5.4,0,Medium,No,Marketing,6.46,7,27,0
STU_473827,Reyansh Chauhan,bachittar28@example.com,+919076454458,Male,20,74.7,3.0,0,Medium,No,HR,8.57,3,13,0
STU_151820,Noah Natt,nandaoeshi@example.org,+918315426436,Male,19,95.7,2.8,0,Medium,No,HR,8.23,1,36,0
STU_925237,Anita Raju,nihal07@example.net,+916506371318,Male,20,88.6,4.1,0,Low,No,Marketing,7.41,4,7,0
STU_979830,Arin Naidu,rajatamanne@example.com,+918049821343,Male,23,78.6,4.6,0,Medium,Yes,Marketing,7.56,8,31,0
STU_398244,Jairaj Morar,waidajha@example.net,+917185775054,Female,23,86.2,2.4,0,High,No,Marketing,5.14,4,38,1
STU_501769,Champak Ramesh,nairtanish@example.net,+919157966972,Female,21,89.8,14.0,0,Medium,No,Marketing,7.45,7,19,0
STU_284150,Naveen Toor,bariadayamai@example.org,+919032688248,Male,21,87.8,4.2,0,High,No,Marketing,8.18,9,40,0
STU_943668,Brijesh Munshi,inagarajan@example.com,+918482474590,Female,23,59.8,2.8,0,Low,Yes,Marketing,6.39,4,16,0
STU_419165,Isaac Doshi,qasimparsa@example.org,+917178805744,Female,18,62.6,2.5,0,High,No,HR,7.9,7,24,1
STU_177189,Ishanvi Rattan,anirudh30@example.com,+916681398652,Male,19,87.1,12.5,0,High,No,HR,7.39,9,23,0
STU_651519,Champak Bal,munshiharshil@example.org,+918380957031,Female,23,60.2,2.0,0,Medium,Yes,Marketing,6.62,2,43,0
STU_318218,Gavin Upadhyay,netraagrawal@example.net,+916591543850,Female,18,89.1,6.1,0,Medium,No,Marketing,6.33,7,21,0
STU_919120,Osha Lal,cpillai@example.org,+918555585382,Male,19,84.7,9.3,1,Low,Yes,Marketing,6.43,8,37,0
STU_950921,Laban Puri,krishna81@example.com,+919544210477,Female,23,71.7,9.7,0,High,No,Marketing,9.48,3,20,0
STU_140638,Girindra Dhaliwal,subramaniancharvi@example.net,+917230111159,Male,20,95.7,2.2,1,High,No,HR,6.57,2,31,1
STU_354308,Aashi Chana,hemani51@example.net,+917709644846,Male,18,98.0,4.5,0,High,Yes,HR,7.01,3,24,0
STU_636524,Wahab Taneja,sanayamerchant@example.org,+917510670667,Male,18,95.6,1.4,0,Medium,No,Marketing,7.73,7,33,0
STU_671431,Tarak Mane,devansh41@example.com,+917326239376,Male,20,97.9,10.2,0,Medium,No,Marketing,6.89,1,31,1
STU_211907,Veer Bhatnagar,chandran62@example.com,+917453016705,Male,18,88.2,3.6,1,Medium,No,Marketing,6.59,1,11,1
STU_807270,Ekta Dube,anusha57@example.com,+918871903017,Female,20,92.4,2.3,0,Low,Yes,HR,7.24,2,42,1
STU_608244,Kamya Thakkar,ikbal48@example.net,+917866626837,Female,23,85.5,5.3,0,Medium,No,HR,8.64,9,5,0
STU_569414,Kai Sura,warinder61@example.com,+917576788250,Female,21,77.3,3.8,0,Low,No,Marketing,8.19,1,13,0
STU_819562,Isha Kashyap,abalasubramanian@example.org,+916464195292,Female,20,95.7,4.2,0,High,No,Marketing,6.27,2,31,0
STU_659697,George Ramakrishnan,battadayita@example.net,+919125384628,Male,22,90.9,8.2,0,High,No,HR,8.52,1,38,0
STU_554977,Anusha Karpe,vedantgill@example.com,+917791666721,Female,23,68.7,7.4,0,Low,No,HR,7.76,2,41,0
STU_979441,Fiyaz Kota,anirudhdhillon@example.com,+919352051255,Male,22,96.4,14.0,0,Medium,No,Marketing,6.97,9,28,0
STU_180889,Elijah Iyengar,ishanvi90@example.org,+916577749971,Female,19,88.4,2.4,0,Medium,No,Marketing,7.84,3,28,0
STU_800484,Anvi Prabhu,balvan96@example.com,+917263607464,Male,18,94.9,2.5,0,Medium,No,Marketing,5.8,1,5,0
STU_594144,Yashoda Atwal,dayamainagar@example.net,+918712039450,Male,23,53.8,2.0,0,Medium,No,HR,5.85,7,32,0
STU_401701,Aadi Mittal,hardikvarkey@example.net,+919983397392,Female,21,78.9,6.6,0,Medium,No,HR,8.56,3,8,1
STU_824267,Akshay Cheema,deepa37@example.net,+917682497856,Male,22,71.5,2.1,0,High,No,HR,6.74,1,19,1
STU_825823,Hardik Roy,falanmenon@example.com,+916354703311,Female,19,85.4,9.5,1,Medium,No,Marketing,5.39,9,49,1
STU_712984,Amruta Bhat,laljanya@example.com,+917092648402,Male,18,76.0,1.7,1,Low,No,HR,5.95,2,14,0
STU_182998,Gagan Patel,chakradharnayar@example.org,+919213073646,Female,20,63.6,5.4,0,High,No,HR,7.03,6,43,0
STU_868292,Yadavi Sant,pkadakia@example.org,+916185388234,Male,22,91.7,5.3,0,Medium,No,HR,7.98,5,17,0
STU_224608,Megha Nigam,ramachandrannoah@example.org,+919221849228,Male,22,95.8,7.4,1,Medium,No,Marketing,6.53,9,39,1
STU_562327,Mitali Chakraborty,jsoni@example.org,+919362375618,Male,23,88.2,1.5,0,Medium,No,Marketing,7.54,1,36,1
STU_796525,Rajeshri Buch,lakshbabu@example.net,+918134263234,Male,21,71.9,3.4,0,High,No,HR,7.71,4,39,0
STU_518830,Reyansh Uppal,neelmani@example.com,+918085124949,Male,19,62.9,2.3,0,Medium,No,HR,5.94,8,17,0
STU_360571,Advaith Arya,vaggarwal@example.com,+919027037595,Male,19,63.0,2.4,0,Medium,No,HR,5.46,6,33,0
STU_289920,Rachita Lala,csachdev@example.net,+916620359984,Male,22,89.1,4.7,0,Medium,Yes,Marketing,6.28,6,49,1
STU_850704,Sneha Dyal,ogoel@example.com,+917632069776,Female,18,86.4,5.9,0,High,Yes,HR,6.03,2,38,1
STU_937859,Bimala Rajagopalan,raksha02@example.com,+919012101173,Female,19,83.4,2.8,0,High,No,HR,6.25,7,43,1
STU_650548,Veer Om,zraju@example.org,+917276330931,Male,23,95.2,3.1,1,Medium,Yes,Marketing,6.35,5,6,1
STU_592441,Rachita Bora,fchakraborty@example.net,+916684236391,Female,21,67.2,3.9,1,Low,Yes,Marketing,7.49,9,18,0
STU_907634,Chaaya Lad,sharmaisha@example.org,+918924543005,Male,18,80.1,0.5,1,Medium,No,HR,6.19,8,20,1
STU_436580,Mohini Dora,xapte@example.net,+917917116630,Female,19,94.5,4.3,0,High,Yes,HR,7.6,1,44,0
STU_817230,Hardik Rau,ashah@example.com,+919138799217,Female,22,92.6,2.3,0,High,No,Marketing,8.07,5,41,0
STU_517459,Radhika Chadha,ashan@example.org,+916566832101,Female,19,71.8,1.1,0,Medium,No,HR,9.15,4,31,0
STU_996399,Manbir Mitra,xvora@example.com,+916502714221,Female,21,91.0,6.7,0,Medium,No,Marketing,7.77,5,21,1
STU_290882,Udarsh Borah,bariapahal@example.org,+916151672546,Female,22,84.5,3.5,0,Low,No,Marketing,8.33,9,43,0
STU_862644,Ojas Lad,warjasluthra@example.org,+916057926253,Male,19,51.2,2.1,0,Medium,No,HR,7.57,4,23,0
STU_919001,Upasna Bedi,eesha39@example.com,+916304690781,Female,18,82.5,3.4,0,High,No,Marketing,7.74,9,17,0
STU_814602,Aarav Samra,falan24@example.org,+919341086908,Female,19,90.6,3.1,0,Medium,Yes,HR,7.11,2,36,0
STU_873629,Darsh Rau,gunbir28@example.net,+919423823128,Male,23,81.6,7.5,0,Medium,No,HR,5.45,2,7,0
STU_722438,Priya Choudhury,garakamya@example.com,+919375453243,Male,22,88.1,3.3,1,Medium,No,Marketing,7.61,2,41,1
STU_827152,Upasna Kota,aarini67@example.org,+917298133558,Female,20,88.6,3.2,0,Low,Yes,HR,5.45,4,44,1
STU_238240,Aadi Sur,eta23@example.com,+916701079658,Female,22,87.9,1.6,0,Low,No,Marketing,7.46,3,37,0
STU_805873,Tanish Kari,osekhon@example.net,+917149024740,Male,22,96.1,1.7,0,Medium,No,HR,6.9,2,41,0
STU_300377,Shivani Bobal,nbath@example.com,+918247353096,Female,21,95.8,4.7,1,Medium,Yes,HR,8.81,8,18,1
STU_706242,Wakeeta Shah,pillaiishaan@example.net,+917348819430,Male,20,87.8,0.4,0,High,No,HR,5.74,2,24,1
STU_790689,Aayush Goswami,indiralad@example.org,+916517251944,Female,21,88.0,1.7,0,Medium,No,Marketing,7.82,3,32,0
STU_302637,Isha Dasgupta,magartejas@example.net,+919659111843,Male,18,93.7,2.6,0,Low,No,HR,7.28,3,32,0
STU_402498,Wriddhish Swaminathan,frado86@example.com,+918431118091,Male,19,86.7,7.8,0,Medium,No,Marketing,6.26,6,39,0
STU_970871,Nakul Kapur,wazirparmar@example.org,+919539560387,Female,20,79.1,3.5,0,Medium,Yes,Marketing,8.94,5,47,0
STU_598696,Kashvi Wali,hritik95@example.com,+918245932117,Male,20,89.0,7.0,0,Medium,No,Marketing,6.37,9,29,0
STU_774545,Ansh Sidhu,mukherjeefaras@example.net,+918559307701,Male,20,46.3,4.7,0,Medium,No,HR,8.89,6,9,0
STU_976626,Amaira Lad,edhithamistry@example.net,+919592428642,Male,18,70.2,3.4,0,Medium,No,Marketing,6.52,3,14,0
STU_563772,Vasatika Gupta,anitamody@example.com,+917158397746,Female,23,88.3,2.5,1,Medium,No,Marketing,7.38,3,20,0
STU_515127,Daksha Guha,gaurika47@example.org,+919099216045,Male,23,95.7,5.6,0,Medium,No,Marketing,5.6,8,43,0
STU_558158,Vedika Bassi,xnatarajan@example.com,+917213447612,Male,18,85.3,5.3,0,Medium,No,HR,6.73,9,24,0
STU_281364,Harshil Srivastava,kapoordipta@example.org,+917237118541,Male,21,85.3,2.7,0,Medium,No,HR,7.64,7,12,0
STU_790775,Harrison Divan,karannigam@example.org,+917683836432,Female,18,94.8,2.7,0,Medium,Yes,Marketing,7.47,2,26,0
STU_231764,Dalbir Contractor,chandfaris@example.org,+919471671402,Male,22,92.1,7.4,0,Medium,No,Marketing,7.38,2,45,0
STU_700878,Hemangini Seshadri,tvora@example.org,+917927280301,Male,19,90.5,3.4,0,High,No,Marketing,6.92,8,23,0
STU_780548,Vihaan Reddy,edhithamishra@example.net,+917736744918,Male,19,88.8,9.4,0,High,No,Marketing,7.03,6,37,0
STU_709939,Timothy Deol,amol09@example.org,+917438216970,Male,23,72.1,2.9,0,Medium,No,Marketing,7.24,5,43,0
STU_708756,Varenya Raja,gokhaleyutika@example.net,+917917225321,Female,21,80.9,5.6,1,Medium,No,HR,7.15,8,19,1
STU_233343,Neelima Dutt,hlall@example.org,+916858835984,Female,18,83.7,2.9,0,Low,No,Marketing,6.55,7,9,1
STU_732154,Praneel Biswas,jkaul@example.net,+919668155154,Female,20,92.4,7.6,0,Medium,No,Marketing,7.98,9,43,0
STU_382588,Yahvi Pal,urmikala@example.com,+919697027425,Male,23,82.3,5.4,0,Medium,Yes,HR,7.06,3,22,0
STU_122437,Siddharth Manda,nikitabala@example.org,+918054592200,Male,21,85.8,3.8,0,Medium,No,HR,5.56,7,40,0
STU_960987,Rishi Kapadia,sainisuhani@example.com,+919603238491,Male,19,76.5,3.3,0,Low,No,HR,7.89,4,29,0
STU_314382,Ucchal Kunda,bhavika19@example.org,+919244741219,Female,21,84.3,1.7,0,High,No,Marketing,8.24,2,49,0
STU_620558,Akshay Dutta,mvora@example.net,+916348914134,Female,20,91.7,11.8,1,Low,No,HR,6.78,2,18,0
STU_761799,Yashasvi Bedi,bachittar53@example.org,+917808468145,Female,18,84.6,7.8,0,Medium,No,HR,8.36,4,13,0
STU_352726,Manya Zacharia,nigamgaurika@example.com,+918487647094,Female,19,91.8,2.3,1,High,No,Marketing,6.4,6,38,1
STU_542377,Nitesh Joshi,balveervarkey@example.net,+917882910742,Female,18,73.1,5.8,0,High,No,HR,6.27,6,33,1
STU_496956,Abhimanyu Ramakrishnan,sudikshalad@example.net,+918534051682,Male,23,93.7,8.4,0,Low,No,HR,6.15,7,31,0
STU_575205,Tanish Handa,gadetanmayi@example.net,+917262319890,Male,23,87.8,2.1,0,Medium,No,Marketing,8.51,9,18,0
STU_878014,Nicholas Ganguly,vansha12@example.com,+917680614774,Female,20,77.8,2.6,0,Low,No,HR,7.24,7,40,0
STU_631281,Zarna Sane,dayitawali@example.com,+917868454325,Male,20,81.0,7.4,0,Medium,No,Marketing,7.77,1,28,1
STU_199678,Varsha Kapadia,nitara71@example.net,+919318923234,Female,22,81.2,4.1,0,Low,Yes,HR,6.24,9,11,0
STU_735825,Kabir Edwin,gdave@example.com,+919699347678,Female,22,78.7,4.8,0,Medium,No,HR,5.81,8,31,0
STU_325376,Nidhi Rout,akshaybora@example.org,+917173218862,Male,20,89.2,4.9,1,Low,No,HR,5.94,6,36,0
STU_646643,Kashvi Pant,rastogipavani@example.org,+918515264822,Male,23,86.2,2.4,0,High,No,Marketing,6.73,1,5,0
STU_593577,Jasmit Kibe,dchopra@example.net,+916884082189,Female,21,65.6,6.0,0,Medium,No,HR,6.7,9,7,0
STU_581677,Anvi Chada,duabachittar@example.net,+916231148487,Male,20,90.4,7.1,0,Medium,No,HR,6.99,3,17,0
STU_127240,Arya Dewan,victor86@example.com,+916826561950,Male,21,82.9,2.7,1,Medium,Yes,HR,8.34,7,43,1
STU_698260,Tanveer Ahuja,msinghal@example.com,+918760523683,Female,20,85.3,3.1,1,High,Yes,Marketing,6.08,5,40,0
STU_582026,Garima Kota,hamsini30@example.net,+918659627672,Male,20,77.3,1.8,1,Medium,Yes,Marketing,6.72,5,33,0
STU_704956,Luke Patel,bhatiaekansh@example.org,+916165807817,Female,18,91.4,9.1,0,High,No,Marketing,8.54,8,17,0
STU_250828,Advay Naidu,kashish66@example.net,+919808607212,Male,19,89.5,4.7,0,High,No,Marketing,7.42,2,19,0
STU_398336,Wishi Vora,vgour@example.net,+918493586984,Female,22,90.9,5.8,0,Medium,Yes,HR,7.5,3,28,0
STU_692329,Meghana Bose,anitaparikh@example.org,+919528092618,Male,23,88.8,5.4,1,Medium,No,Marketing,6.69,9,43,1
STU_821448,Ojas Golla,anvi49@example.com,+919097289507,Female,23,95.3,1.1,0,Medium,No,HR,5.42,8,14,0
STU_193418,Sara Menon,anirudhoak@example.net,+917649431949,Male,20,75.7,0.1,0,Medium,No,Marketing,6.37,4,16,0
STU_795981,Brijesh Lata,anjalimahajan@example.org,+916321738383,Female,18,62.3,1.3,0,High,Yes,Marketing,6.59,7,6,0
STU_649415,Agastya Panchal,gtaneja@example.org,+919098223865,Male,19,91.1,3.2,0,Low,No,HR,7.15,6,21,0
STU_730192,Reva Mukherjee,sachdevvamakshi@example.net,+918525922397,Male,19,83.7,5.0,0,High,No,Marketing,6.74,5,36,0
STU_794399,Gagan Nadig,bedirishi@example.org,+916666906218,Male,20,75.6,10.1,0,High,No,HR,7.15,6,28,0
STU_813688,Henry Acharya,pbahri@example.com,+919045013999,Female,22,83.7,4.6,1,Medium,No,HR,9.49,5,16,1
STU_454548,Nicholas Shetty,abdulmagar@example.net,+919451514576,Female,20,76.9,2.5,0,Medium,Yes,Marketing,6.98,9,7,0
STU_361042,Qushi Batta,harinakshi98@example.org,+919844030205,Female,22,91.8,4.9,0,Medium,No,HR,6.92,8,40,1
STU_163953,Chanakya Pathak,bhagatvaishnavi@example.com,+919037965339,Female,22,71.1,3.9,0,Medium,No,HR,7.26,9,12,0
STU_567296,Aarav Ratta,andrewdeep@example.org,+916410746073,Male,20,73.2,2.8,1,Medium,No,HR,5.84,5,33,1
STU_873940,Benjamin Balan,hemanikadakia@example.com,+919299285444,Male,23,83.2,4.3,1,Medium,No,HR,6.72,8,45,0
STU_156350,Ranbir Sura,ykapoor@example.com,+917150735589,Female,19,73.5,1.3,0,Medium,No,HR,8.32,2,24,0
STU_309522,Qushi Mand,balaoeshi@example.net,+919564562475,Male,18,98.3,5.8,0,Medium,No,HR,7.34,2,33,1
STU_887218,Shaurya Chakrabarti,choudhryishwar@example.net,+919480185513,Male,20,91.6,3.1,0,Medium,No,HR,8.02,5,24,0
STU_485228,Zehaan Pillai,falguni86@example.org,+918320041466,Male,23,90.5,4.2,0,Medium,No,HR,6.89,3,47,1
STU_548064,Falan Kale,laddarika@example.org,+916906657408,Female,19,92.8,4.7,0,High,Yes,Marketing,7.06,5,32,1
STU_309805,Jonathan Kaur,lallavni@example.net,+917633820097,Female,20,79.7,9.7,0,Medium,No,Marketing,8.29,1,30,0
STU_872696,Sai Saraf,darpandeep@example.net,+918977653179,Female,18,87.2,1.3,0,Medium,No,HR,6.88,3,46,0
STU_938515,Yatin Das,royrajeshri@example.org,+916496121065,Female,23,87.0,5.0,2,Low,No,Marketing,7.85,3,29,1
STU_417292,Adweta Mistry,dhriti28@example.com,+918426120995,Male,22,98.2,10.0,0,Low,No,HR,6.69,3,11,0
STU_367292,Logan Baria,ubatra@example.net,+918541964714,Female,18,86.8,1.8,0,Low,No,HR,7.02,1,48,1
STU_373363,Rayaan Sandal,krishparth@example.com,+916369112895,Male,22,86.3,4.0,0,High,No,HR,6.31,2,32,0
STU_452693,Jagvi Sarma,kkurian@example.org,+917621790898,Male,20,91.9,6.9,0,High,No,HR,7.29,4,28,0
STU_548823,Raagini Doshi,sbhalla@example.net,+917387536216,Female,20,96.6,6.7,1,Medium,No,HR,6.5,5,15,0
STU_984777,Shivani Rana,prakashfaraj@example.com,+919524093233,Male,20,96.3,6.4,0,High,No,Marketing,8.83,2,15,1
STU_940869,Unnati Raman,nandini64@example.net,+917826947759,Male,22,70.2,4.2,1,Low,No,HR,7.16,5,31,0
STU_902321,Siddharth Kalla,rdeshpande@example.net,+918155595979,Male,21,80.7,2.1,0,Medium,No,Marketing,5.25,2,34,0
STU_635946,Dayita Halder,vkohli@example.com,+916322623911,Female,22,90.2,5.4,0,High,No,HR,6.31,8,41,0
STU_935605,Benjamin Narang,muniaishani@example.com,+919130459298,Female,18,93.4,8.9,2,Medium,No,Marketing,7.93,8,12,1
STU_971337,Rishi Dash,anjalidhar@example.net,+918272984381,Male,20,82.9,1.2,1,Low,No,HR,8.86,1,42,1
STU_427168,Pushti Gupta,gaurika71@example.com,+918160038040,Male,23,71.9,4.5,0,High,No,HR,5.65,7,40,1
STU_976810,Baljiwan Baral,baralira@example.net,+919163082383,Male,22,94.4,7.3,0,Low,No,Marketing,6.88,9,13,0
