student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,department,cgpa,project_score,coding_skills,dropout_status
STU_342428,Harsh Rajagopalan,vedhikamangal@example.org,+918288958554,Male,20,93.7,2.9,0,High,No,CS,6.85,73,3,0
STU_518570,Madhav Bobal,fsani@example.net,+919155995324,Male,23,85.1,4.7,0,Medium,No,EC,9.08,84,7,0
STU_155210,Anay Dhar,vincentbutala@example.net,+916017196420,Male,20,69.7,2.2,0,Medium,No,CS,7.59,77,9,0
STU_755051,Yadavi Kaur,nidramohan@example.com,+918398869408,Male,23,83.3,2.2,0,High,Yes,EC,7.45,91,8,0
STU_127419,Adweta Bandi,mammenishani@example.org,+919573136796,Male,18,87.5,1.5,0,High,No,CS,8.86,94,2,0
STU_945003,Dalbir Bobal,rajeshri50@example.net,+918168731223,Female,23,68.2,6.4,0,High,No,CS,7.34,40,5,0
STU_747011,Ira Bhargava,dasguptajanani@example.com,+916348241015,Male,18,84.6,3.3,0,High,No,ME,7.53,80,1,0
STU_321902,Ekanta Rege,jshah@example.com,+918749051080,Male,23,75.0,8.0,1,Medium,Yes,ME,6.17,83,3,0
STU_705524,Anamika Rau,widisha46@example.org,+916891212729,Female,18,90.0,3.8,1,Low,No,CS,7.0,93,5,0
STU_249457,Jacob Dyal,chaman50@example.com,+917732372032,Female,21,93.5,12.3,0,Low,No,EC,7.23,55,4,0
STU_579253,Yasti Nayar,ekiya92@example.net,+917994761979,Male,21,66.0,1.3,1,Medium,No,ME,8.33,40,1,1
STU_613386,Ekaja Menon,jyotiagrawal@example.com,+918103828621,Male,20,74.6,3.3,0,Low,No,EC,6.01,33,3,0
STU_815800,Tripti Reddy,rdara@example.org,+918595835154,Female,20,83.0,4.0,1,Medium,No,CS,8.41,57,6,0
STU_390855,Kiaan Palan,tamanna88@example.org,+917246226362,Male,18,93.9,2.5,1,Low,No,CS,7.11,26,9,0
STU_135357,Bhavna Sani,qkhurana@example.com,+919701535033,Female,18,88.9,2.2,0,Low,No,EC,5.8,75,7,0
STU_720388,Azad Uppal,edesai@example.com,+919480469883,Male,19,86.9,5.2,0,High,No,EC,7.76,46,7,0
STU_128408,Kamya Amble,dbhargava@example.org,+916482433573,Female,23,90.7,1.1,0,Medium,No,ME,7.45,83,9,0
STU_372817,Ekbal Dani,naveenchada@example.com,+918828824940,Female,21,96.6,1.1,0,Low,No,ME,4.56,53,5,1
STU_767762,Zarna Tara,gokhaleprisha@example.org,+917673964891,Male,20,94.4,5.2,1,Medium,No,EC,4.43,25,7,0
STU_316169,Matthew Kapadia,wmanne@example.com,+919899982497,Female,23,94.8,8.5,1,Low,No,EC,6.69,22,8,0
STU_644740,Ekanta Mital,finn84@example.com,+916815509765,Male,20,57.8,1.9,1,Medium,No,CS,5.02,63,7,1
STU_565394,Harini Chadha,harini72@example.com,+918761168133,Male,23,83.1,5.5,1,High,No,ME,7.79,96,8,0
STU_979845,Ria Baria,ridhi59@example.com,+918188112576,Male,21,77.0,5.9,0,Medium,No,CS,6.56,83,1,1
STU_752639,Pooja Thakur,darshbahri@example.com,+916135120646,Female,20,46.2,2.1,2,High,Yes,CS,8.69,42,5,1
STU_716503,Neelima Mitra,mandadweta@example.org,+919483106589,Female,21,87.5,1.7,0,High,No,CS,6.14,91,4,0
STU_355589,Rehaan Jain,frau@example.com,+919550419494,Female,21,88.5,3.1,0,Low,No,ME,6.04,90,6,0
STU_819453,Omkaar Seth,kbhatia@example.com,+916001466124,Female,21,70.9,2.8,0,Medium,No,CS,8.2,73,5,0
STU_886741,Benjamin Choudhary,umittal@example.org,+918843142734,Female,21,90.0,4.4,0,Medium,No,ME,4.85,60,3,0
STU_945765,Gaurang Soman,borahdaniel@example.org,+919999366438,Male,18,82.3,3.0,0,Medium,No,CS,5.88,64,8,0
STU_557834,Yochana Sandhu,sharmaharita@example.net,+918769106773,Female,20,88.0,4.1,0,High,No,ME,7.56,80,3,0
STU_644335,Reyansh Bains,jagdishchanda@example.net,+919645920222,Female,18,99.3,3.1,0,Medium,Yes,ME,7.21,70,5,0
STU_287125,Om Agrawal,yashodaratta@example.com,+916822673738,Male,20,92.7,3.2,0,High,No,CS,6.78,31,2,1
STU_382775,Laksh Maharaj,chamansachdeva@example.net,+916470535375,Female,19,93.2,2.2,0,Medium,No,ME,6.32,78,4,0
STU_623359,Suhani Dash,maanas05@example.org,+916017600367,Female,19,79.8,3.1,0,Medium,No,EC,5.99,95,8,0
STU_957883,Zehaan Palla,akrish@example.com,+919930463566,Male,21,81.4,3.5,0,High,No,ME,6.8,47,9,0
STU_340378,Qarin Mane,lkrishna@example.org,+919139392166,Male,20,94.5,2.8,1,Medium,No,ME,4.98,98,5,0
STU_415924,Megha Wagle,devika93@example.com,+919285135500,Female,20,90.7,3.4,1,High,Yes,ME,8.03,26,4,0
STU_129568,Sanaya Pant,nkonda@example.org,+916541031831,Female,18,66.2,5.1,0,High,No,EC,7.45,87,5,0
STU_910450,Robert Dhingra,pallavi95@example.net,+916617193535,Female,20,61.5,2.7,1,Medium,No,CS,8.3,75,4,0
STU_849038,Kabir Tailor,omishahegde@example.net,+919262977942,Male,23,89.9,5.2,0,Medium,No,EC,7.43,36,7,0
STU_753994,Simon Comar,naveenswaminathan@example.net,+917985780347,Male,23,89.7,1.3,0,Low,No,CS,6.43,63,3,0
STU_164030,Chakradev Wali,chanchal87@example.com,+916124037860,Male,20,95.7,8.1,1,Medium,No,CS,5.79,48,6,0
STU_834615,Darika Bora,auroraxiti@example.org,+916629766630,Female,21,76.6,7.4,0,Low,No,CS,6.13,22,2,0
STU_225299,Sanaya Shroff,sameshvasa@example.org,+918724279566,Female,23,97.8,6.8,0,Medium,No,ME,8.5,57,2,0
STU_150092,Aayush Chatterjee,ekbal82@example.org,+918075096799,Female,20,83.7,10.9,0,High,No,EC,8.01,23,3,0
STU_963996,Naveen Murty,jagdishdewan@example.org,+917933236609,Female,20,66.6,7.1,0,Medium,No,CS,9.04,82,8,0
STU_921629,Theodore Dyal,ebumb@example.com,+916534445435,Male,22,76.1,2.2,0,High,No,CS,5.93,44,5,0
STU_769957,Alexander Dave,tristanamble@example.com,+916045497674,Male,22,96.0,10.5,0,High,Yes,CS,7.67,24,8,0
STU_873673,Gautam Loke,imistry@example.org,+917096261245,Female,23,75.9,7.8,0,Medium,No,CS,7.61,57,9,0
STU_602034,Girindra Das,udyatiseth@example.com,+916232735074,Male,18,88.1,9.7,1,High,No,EC,5.4,40,4,0
STU_998310,Anita Chad,hmahajan@example.com,+916933973109,Female,20,89.7,1.5,0,High,No,CS,6.07,96,5,0
STU_224873,Janya Goel,arunimabalakrishnan@example.net,+919471894005,Female,19,86.7,1.9,0,High,No,ME,5.97,70,2,0
STU_141273,Harini Deol,grastogi@example.org,+919801315435,Female,18,99.4,1.1,0,High,No,EC,7.94,95,6,0
STU_475991,Kabir Naik,ptiwari@example.com,+917534823941,Male,18,97.5,3.1,0,Low,No,CS,5.02,45,3,1
STU_222019,Hema Jayaraman,yvyas@example.net,+917976218671,Female,18,68.1,6.4,0,Low,No,EC,6.87,89,7,0
STU_189739,Yashodhara Bhasin,wgera@example.org,+918332825355,Female,18,76.7,5.4,0,Medium,Yes,CS,7.13,75,7,0
STU_712727,Patrick Mander,bissac@example.com,+918490402778,Female,21,85.6,5.4,0,Medium,No,CS,7.25,83,7,0
STU_221046,Udyati Kamdar,chadlogan@example.net,+918292926796,Male,21,86.8,0.7,0,High,No,EC,5.13,41,4,0
STU_501115,Laksh Parsa,evaidya@example.org,+918771689490,Male,18,81.7,8.0,1,High,Yes,CS,7.83,85,6,0
STU_887573,Siya Walla,bimalakulkarni@example.org,+917535180313,Female,22,89.9,2.4,0,Low,No,ME,6.34,25,2,0
STU_956554,Priya Dutt,aadi14@example.com,+916729191918,Female,19,87.7,3.5,0,Medium,Yes,CS,6.44,24,5,0
STU_683467,Jyoti Chad,azaan53@example.com,+916974264338,Female,18,80.5,7.9,0,Medium,No,EC,5.83,85,6,0
STU_815558,Bina Srinivas,vrittiwable@example.org,+918522932427,Male,21,81.5,3.2,0,Medium,No,EC,4.77,21,7,0
STU_264208,Eesha Golla,darsh22@example.com,+916878846903,Male,20,73.2,3.0,0,Medium,Yes,CS,8.44,45,6,0
STU_155256,Tanveer Buch,eta40@example.org,+919473621682,Male,18,95.0,11.7,0,Low,No,CS,6.32,39,5,0
STU_359315,Kai Sabharwal,lila80@example.net,+918041479537,Male,23,72.8,4.4,0,High,No,EC,6.99,35,5,1
STU_376953,Lakshmi Badal,nachiketkari@example.org,+919704578271,Male,23,61.0,4.2,0,Medium,No,CS,8.62,43,6,0
STU_349908,Anirudh More,siya92@example.org,+917229117294,Female,23,95.1,2.2,1,Medium,No,EC,7.32,51,3,0
STU_378162,Chandresh Savant,mganesan@example.net,+919821550523,Female,23,69.9,1.7,4,Low,No,ME,4.79,41,6,1
STU_436454,Michael Luthra,jnatt@example.com,+918709820470,Female,20,79.8,2.8,0,Medium,No,CS,8.93,69,6,0
STU_317176,Nikita Kapur,hayrezarna@example.net,+919036861843,Female,18,87.5,2.8,0,Low,Yes,EC,6.12,69,1,0
STU_726217,Tanish Golla,vincentpandit@example.net,+918345018582,Male,23,99.1,1.9,0,Medium,No,CS,6.34,43,6,0
STU_343115,Reyansh Sarraf,qsule@example.net,+916436216276,Female,19,84.6,8.6,1,Medium,No,EC,7.47,40,9,0
STU_548722,Harshil Ben,aachal12@example.net,+916140495951,Female,21,90.8,1.1,0,Medium,No,CS,9.12,25,5,0
STU_753997,Michael Savant,ranbir41@example.net,+917116491694,Male,22,94.8,3.0,0,Medium,No,CS,7.46,81,1,0
STU_265575,Pranit Kota,perikrishna@example.com,+918957657360,Female,19,70.1,3.1,1,Low,No,EC,7.17,26,7,0
STU_667714,Vincent Nagarajan,forum60@example.com,+919497364323,Female,18,93.1,3.7,2,Medium,No,ME,8.43,60,5,0
STU_910332,Joshua Garg,lsoman@example.com,+917165253580,Female,21,87.5,4.2,1,Medium,No,EC,6.02,53,2,0
STU_185801,Vivaan Kamdar,wbedi@example.org,+916234218075,Male,23,78.5,9.0,0,High,No,CS,7.83,26,8,0
STU_468445,Lucky Nigam,kevin71@example.net,+917647048211,Female,20,91.5,3.6,0,Medium,No,EC,5.61,69,8,0
STU_171620,Kamya Subramanian,lrattan@example.net,+919798241006,Male,19,91.9,14.0,0,Medium,No,CS,7.29,70,8,0
STU_270014,Gunbir Upadhyay,gaurav87@example.org,+917787911942,Female,21,68.8,3.0,0,High,No,EC,5.35,23,4,0
STU_994759,Qarin De,gboase@example.net,+917389836131,Male,20,96.4,4.7,1,Low,No,ME,7.4,84,7,0
STU_886663,Sai Srivastava,chaturasem@example.com,+917566004601,Male,18,95.5,3.6,0,High,No,CS,6.27,65,8,0
STU_607449,Priya Issac,norionkar@example.org,+918435129009,Female,21,74.6,2.4,0,Medium,No,EC,6.16,79,9,0
STU_817629,Mitesh Doshi,shivansh49@example.net,+919617767563,Female,19,54.8,4.5,0,Low,Yes,CS,7.78,76,3,0
STU_461853,Gaurav Srinivas,kohlipooja@example.net,+916739570674,Female,22,81.5,4.5,0,High,No,EC,8.24,54,7,0
STU_115089,Simon Oommen,girik19@example.com,+918995646966,Male,19,82.0,1.2,1,Medium,No,ME,6.6,79,2,0
STU_416420,Kritika Ray,qkumar@example.net,+916921512831,Male,22,92.2,3.5,0,High,Yes,ME,8.64,20,3,0
STU_187755,Wahab Chaudhry,tanveer31@example.com,+919829412622,Female,20,96.7,2.8,0,Medium,No,CS,5.1,79,9,0
STU_874498,Champak Nazareth,wishi76@example.net,+917683818880,Female,19,97.9,7.1,0,Low,No,ME,9.99,82,7,0
STU_875052,Hemang Varma,arya39@example.com,+917327696720,Female,20,75.2,0.7,0,High,No,ME,5.28,47,6,0
STU_361686,Devansh Rao,snayak@example.net,+917801886505,Male,19,91.4,7.5,0,Medium,No,ME,8.24,42,3,0
STU_400078,Januja Mani,hardik79@example.net,+916383936921,Male,22,91.7,3.7,0,Low,No,ME,7.12,72,9,0
STU_243157,Robert Saxena,dhawanbhavani@example.com,+919953762863,Female,22,87.5,5.2,1,High,No,ME,6.11,67,4,0
STU_452213,Chakradhar Verma,ryanbalakrishnan@example.org,+918550114426,Male,22,83.4,2.9,0,Medium,Yes,CS,4.25,93,5,0
STU_125668,Lakshmi Sekhon,kgrover@example.org,+919904471699,Female,22,88.2,3.1,0,Medium,No,CS,7.75,53,3,0
STU_211265,Jyoti Krish,hchaudhry@example.net,+916026992736,Female,19,92.4,4.7,0,High,No,ME,7.91,68,8,0
STU_741527,Manthan Wason,iryamammen@example.com,+917974737390,Female,21,97.3,3.2,0,Medium,No,CS,7.5,28,9,0
STU_388922,Siya Hari,atimitter@example.net,+919710175974,Female,18,64.6,5.9,0,High,No,ME,4.09,32,5,1
STU_257353,Yug Chaudhary,santkamala@example.org,+919430983221,Male,19,87.7,2.1,0,High,No,ME,6.04,81,5,0
STU_394710,Zayyan Butala,smody@example.net,+917727008187,Male,21,98.4,6.5,0,Medium,No,EC,7.54,29,9,0
STU_785547,Urvashi Sarin,apandit@example.net,+919031308133,Female,21,76.6,2.9,1,High,No,EC,5.69,24,7,0
STU_457709,Ridhi Dugar,ishwar87@example.com,+918463116675,Male,18,67.2,5.2,0,High,No,EC,6.83,97,5,0
STU_740563,Qushi Setty,zarna35@example.net,+917095497625,Male,19,84.4,4.9,0,Medium,No,CS,4.74,29,8,0
STU_376289,Gagan Naik,mananmuni@example.org,+917273846950,Female,23,65.3,2.6,0,High,No,EC,4.55,63,5,0
STU_372520,Bishakha Wable,sarmalaksh@example.net,+917446065091,Male,18,84.2,4.9,1,Medium,No,ME,7.42,77,9,0
STU_863643,Inaya Wali,advay76@example.com,+918048357738,Female,23,77.7,12.2,1,High,No,CS,6.83,98,9,0
STU_157233,Gautami Nadig,kpurohit@example.com,+918752992478,Male,23,80.4,2.8,0,Medium,No,CS,6.88,32,2,0
STU_713363,Thomas Kalita,upasna35@example.com,+917663180590,Male,23,62.4,1.8,0,Low,No,CS,5.39,27,5,0
STU_871639,Ojas Shenoy,yasti95@example.org,+916463096530,Male,23,91.8,4.5,0,Medium,No,CS,6.39,28,5,0
STU_532994,Yashasvi Salvi,hvarma@example.com,+916965396650,Male,22,95.2,1.3,0,Medium,No,CS,6.79,34,1,0
STU_671158,Onveer Saini,arunimakannan@example.org,+918984195289,Male,20,90.6,1.0,1,High,No,ME,6.14,48,9,0
STU_661660,Nikita Bhasin,teerthpatla@example.com,+917751106086,Female,23,73.8,2.7,0,High,No,EC,6.91,31,8,0
STU_393968,Widisha Nagy,faras66@example.com,+916933236044,Male,18,92.7,3.3,0,Low,No,EC,7.13,55,6,0
STU_420062,Mekhala Sharaf,anvibhattacharyya@example.org,+918209715856,Female,21,83.4,2.3,0,Medium,No,EC,7.3,51,6,0
STU_308516,Ishwar Loke,maharajhardik@example.org,+916905187210,Male,19,62.8,3.0,0,Medium,No,ME,7.38,79,3,0
STU_555347,Amol Sawhney,yashodhara42@example.com,+919709932904,Female,21,90.0,6.7,0,Medium,No,EC,4.83,24,1,0
STU_408204,Madhav Goyal,unnatiborah@example.com,+919051717575,Male,18,82.7,4.3,0,Low,No,CS,6.65,32,7,0
STU_227547,Faqid Ravel,dalaloeshi@example.org,+916246108790,Female,18,90.9,14.0,0,Medium,No,ME,10.0,22,5,0
STU_518664,Libni Sandhu,chandaprisha@example.com,+919833896865,Male,18,80.6,9.9,1,High,No,CS,6.68,83,4,0
STU_187865,Hemani Dave,ramasai@example.org,+916078094044,Male,23,59.0,2.2,0,Medium,No,EC,5.76,53,9,0
STU_597470,Ganga Rana,mitraorinder@example.com,+916500176754,Male,21,87.0,6.7,1,Medium,No,EC,5.94,67,6,0
STU_761236,Wazir Hans,bakshichandran@example.net,+916704107583,Female,19,69.0,5.4,0,High,No,ME,6.7,21,7,0
STU_463738,Vritti Vohra,zwadhwa@example.org,+917815558623,Male,23,81.9,1.5,0,Medium,No,EC,4.0,52,3,0
STU_381352,Chandresh Trivedi,suhani51@example.com,+917441158463,Female,23,75.6,3.0,0,Low,No,CS,6.06,49,3,0
STU_624114,Chaman Kade,prisha81@example.net,+916421884136,Female,19,80.2,3.2,0,Low,No,ME,7.83,56,5,0
STU_952604,Dominic Saha,xsoman@example.org,+917690068426,Female,20,83.3,8.4,0,Medium,No,CS,6.11,29,4,0
STU_392064,Elijah Edwin,christophernagarajan@example.com,+917610750231,Female,23,76.0,4.6,1,Medium,No,ME,6.56,62,9,0
STU_637320,Qushi Oommen,abhimanyumane@example.com,+916858868325,Male,20,69.0,1.4,1,High,No,CS,8.45,61,9,0
STU_562305,Pranav Rao,yagnesh07@example.com,+918570836989,Female,21,92.1,4.4,0,High,No,EC,6.56,75,2,0
STU_595850,Zinal Sankar,rajatamody@example.org,+916500669646,Female,20,66.3,2.4,0,Medium,Yes,ME,5.39,73,2,1
STU_283391,Henry Ahluwalia,goelavni@example.org,+916819827659,Female,20,92.3,3.1,0,Medium,Yes,CS,6.83,21,5,0
STU_452375,Ranbir Dugar,baghyawati22@example.com,+918518365543,Female,21,98.3,9.1,0,High,No,EC,6.87,60,6,0
STU_981034,Anusha Mallick,jagrati31@example.net,+919155087657,Female,18,86.0,2.0,0,Low,No,EC,5.39,56,6,0
STU_483095,Bachittar Dhillon,dharlila@example.org,+917790505566,Female,21,77.8,4.1,0,Low,No,EC,6.48,44,4,0
STU_148316,Zashil Raval,ddhillon@example.net,+918025923165,Female,23,78.7,3.1,0,High,No,ME,5.42,53,3,0
STU_438102,Dalbir Mand,ldyal@example.net,+919648031098,Male,23,98.4,5.5,1,Medium,No,CS,8.24,28,1,1
STU_323562,Amrita Sen,qasimvirk@example.com,+919724000053,Male,20,77.3,4.0,0,Low,No,ME,5.1,80,3,0
STU_957974,Hema Chawla,gaurang22@example.com,+917395262431,Female,21,92.4,5.8,0,High,No,CS,7.5,80,9,0
STU_538244,Alexander Walia,nandini75@example.net,+919044470716,Male,19,88.1,5.2,1,Medium,No,CS,7.25,32,6,0
STU_711260,Leela Wagle,devimichael@example.net,+917689079660,Male,20,80.7,2.8,0,High,Yes,ME,7.39,51,8,0
STU_506183,Bishakha Dutta,chatterjeeomisha@example.org,+918297958924,Female,19,79.1,2.9,0,Medium,No,EC,6.71,29,9,0
STU_355645,Indira Patla,maanas71@example.org,+916669569352,Male,18,76.6,1.4,1,High,No,EC,7.54,64,2,0
STU_552944,Hardik Chacko,tanvi03@example.com,+916124847864,Female,23,59.6,8.6,0,High,No,CS,5.88,40,5,0
STU_591902,Janani Varty,nirjajaggi@example.net,+916869314247,Female,21,87.6,0.8,0,Medium,No,CS,6.74,65,5,0
STU_963168,Qadim Basu,chasmumchoudhary@example.com,+919453628017,Male,19,42.0,1.5,0,Medium,No,EC,7.05,56,2,1
STU_658132,Hiral Bhagat,gchhabra@example.net,+919134514296,Female,18,87.9,3.8,0,Low,No,EC,5.03,24,8,0
STU_226090,Tripti Krishnamurthy,menongaurangi@example.org,+919231824865,Female,19,86.1,10.8,0,Medium,No,CS,5.97,37,9,0
STU_445967,Sudiksha Keer,upadmanabhan@example.com,+916682461772,Male,20,85.9,4.3,1,Medium,No,EC,5.69,64,3,0
STU_534301,Wridesh Vala,shaurya04@example.org,+918954934034,Male,21,81.4,7.5,0,High,No,ME,5.7,81,5,0
STU_696759,Christopher Kapur,chandran51@example.org,+916253718625,Male,19,82.3,6.1,0,Low,No,CS,7.42,76,2,0
STU_989205,Falan Pandya,kariyasti@example.net,+917171046530,Female,21,93.8,3.4,0,High,No,ME,6.81,93,2,0
STU_808406,Daksha Merchant,gardeviraj@example.com,+919675468882,Female,19,93.5,3.0,0,Medium,No,ME,4.21,24,4,0
STU_926667,Jeremiah Buch,darshraghavan@example.org,+916494303300,Female,22,78.4,1.5,0,Low,No,ME,8.6,39,8,0
STU_883147,Aradhana Sarkar,mahajanom@example.com,+919118770653,Female,20,79.5,3.0,0,Medium,No,EC,8.09,66,5,0
STU_520273,George Vala,tanish67@example.org,+919423551426,Male,21,80.1,5.3,1,High,No,CS,7.67,47,1,0
STU_552475,Isha Lal,zehaan54@example.org,+918826314983,Male,23,91.5,4.1,1,Medium,No,EC,4.73,92,5,0
STU_272649,Vansha Sanghvi,ipuri@example.org,+919834935787,Female,21,86.0,4.1,0,High,No,EC,6.97,94,7,0
STU_658546,Nicholas Krishna,rishiramaswamy@example.com,+919671977827,Female,20,83.5,0.6,0,High,No,ME,5.67,30,3,0
STU_933219,Anthony Murthy,jsibal@example.com,+917597582369,Female,23,97.6,2.4,0,Medium,No,CS,6.17,40,4,0
STU_620239,Nachiket Rege,triyabasak@example.org,+919404243831,Female,20,64.9,6.9,0,Medium,No,ME,9.85,87,3,0
STU_617303,Ryan Roy,vchauhan@example.net,+916720547308,Male,23,91.4,3.5,0,Medium,No,EC,6.01,80,9,0
STU_803521,Yatan Chacko,bhatbalvan@example.com,+917967953853,Female,23,75.3,1.5,0,Medium,No,CS,8.67,99,5,0
STU_696762,Eiravati Bahri,xnadig@example.org,+919298174937,Female,18,78.9,2.5,1,High,No,EC,5.92,67,2,1
STU_776598,Avi Kohli,kaladhruv@example.org,+917106472013,Male,23,83.3,8.2,0,Medium,No,EC,6.5,70,6,0
STU_217484,Nandini Dubey,dhawanhemal@example.net,+919420849535,Female,20,81.0,3.4,0,High,No,CS,5.54,44,3,0
STU_123950,Madhavi Gill,dugaradvay@example.com,+917264633527,Female,22,91.0,3.8,1,High,No,EC,7.39,54,3,1
STU_105786,Vaishnavi Sandhu,ayushmankumer@example.org,+919638882829,Male,23,71.8,4.1,0,Low,No,CS,7.48,91,8,0
STU_171815,Harita Buch,pranitnarang@example.org,+916918871268,Male,22,86.4,8.2,0,Medium,Yes,EC,6.69,96,7,0
STU_330440,Ekbal More,omyalanka@example.org,+917847690176,Female,18,71.6,9.8,0,Medium,No,CS,6.15,26,3,0
STU_818305,Omkaar Tank,utkarsh24@example.com,+918193886031,Female,23,77.6,6.8,0,High,No,CS,5.76,49,5,1
STU_537490,Kabir Pau,dasshivani@example.net,+919108823701,Male,22,77.0,2.9,0,High,No,EC,7.3,62,5,0
STU_757832,Ikshita Bhandari,lopa75@example.org,+917870337166,Female,18,75.5,6.0,1,High,No,ME,6.33,39,7,0
STU_222589,Brijesh Chander,dharfrado@example.net,+918304063773,Male,18,94.5,3.3,0,High,Yes,EC,6.93,88,1,0
STU_405345,Rishi De,aarna76@example.org,+917166266031,Male,18,86.4,4.3,0,Medium,No,ME,6.28,57,7,0
STU_914834,Faraj Loyal,bahljagat@example.net,+919876109394,Male,23,90.8,4.1,0,Medium,No,ME,6.22,51,6,0
STU_646579,Naksh Gade,parekhvasudha@example.net,+917108708013,Female,21,96.1,4.7,0,High,No,CS,7.28,59,3,0
STU_938900,Niharika Jhaveri,orindertaneja@example.net,+918396972296,Male,18,96.2,5.8,0,Medium,No,ME,8.92,72,7,0
STU_418930,Wakeeta Kashyap,ladnilima@example.org,+919741455184,Female,21,64.1,1.5,1,Medium,No,ME,6.12,60,7,0
STU_519182,Girish Sule,diyade@example.org,+919081235824,Male,19,80.5,5.3,0,Medium,No,CS,7.1,45,8,0
STU_311509,Lakshmi Kari,aadiandra@example.com,+917627114239,Female,19,86.3,5.9,0,Low,No,CS,6.07,93,8,0
STU_624709,Ganga Parmer,jatinhalder@example.org,+919806571575,Female,22,73.3,3.2,0,High,No,CS,7.36,69,2,0
STU_318668,Meghana Sani,ayaan86@example.net,+917950498854,Male,23,85.1,6.6,0,High,No,ME,4.04,30,1,0
STU_198802,Laksh Chowdhury,gshankar@example.net,+917513752298,Male,18,72.1,4.3,1,Medium,No,EC,8.65,34,9,0
STU_441647,Ekta Sarraf,ridhi72@example.com,+919443403749,Male,22,90.6,1.9,0,High,No,EC,8.97,60,7,0
STU_142231,Yahvi Bath,esachdeva@example.org,+917596899264,Female,20,88.3,6.2,1,Medium,No,ME,8.8,59,5,0
STU_808716,Ikbal Kale,butalaronith@example.net,+919492565757,Female,20,89.8,1.2,0,High,No,EC,6.7,54,4,0
STU_272587,Tejas Iyengar,samarth80@example.net,+916925910878,Male,20,86.0,1.9,0,Medium,No,CS,5.74,36,1,0
STU_976618,Tamanna Apte,thamanojas@example.org,+918411642657,Female,19,69.7,10.4,0,Medium,No,ME,8.54,46,7,0
STU_643817,Jasmit Dubey,warda95@example.org,+916633572980,Male,19,94.2,6.8,0,High,No,EC,8.36,29,4,0
STU_985720,Advik Gala,chanakyagarde@example.net,+916185960841,Male,23,62.1,8.7,0,Low,No,EC,4.65,90,6,0
STU_668213,Akshay Baria,mgoswami@example.net,+917721919381,Male,19,66.0,3.9,0,Medium,No,CS,8.4,76,7,0
STU_858845,Christopher Setty,ianne@example.org,+919118689694,Male,23,85.2,0.9,0,Low,No,ME,5.34,36,7,0
STU_771991,Ati Kalita,bhatdayita@example.com,+919362250621,Male,20,96.0,2.2,0,High,No,ME,4.0,85,6,0
STU_951203,Aarna Konda,oni64@example.net,+916776956197,Male,18,66.1,1.2,0,Medium,No,CS,8.82,44,3,0
STU_595045,Bahadurjit Joshi,kumerfiyaz@example.net,+919022315446,Female,20,89.1,2.3,0,Low,No,CS,7.78,93,5,0
STU_153748,Meera Patil,aarushrout@example.net,+917963013527,Male,22,88.0,4.2,0,Medium,No,ME,6.73,50,3,0
STU_806680,Ayushman Ratta,kaikumar@example.com,+918940025238,Female,19,76.9,5.5,1,Medium,No,CS,7.14,94,4,0
STU_233974,Anvi Sachdev,battachandran@example.net,+917070215134,Female,18,81.0,3.4,0,Medium,No,CS,5.51,52,1,0
STU_182170,Christopher Chacko,yohannanchakradhar@example.org,+919510038235,Female,20,76.9,7.8,1,High,Yes,CS,6.51,29,2,0
STU_896255,Nathan Bhargava,parekhraagini@example.net,+918943612924,Female,21,63.7,5.4,0,High,Yes,ME,4.99,63,1,0
STU_443994,Vyanjana Gala,charandoctor@example.org,+919673168935,Female,18,58.8,14.0,0,Medium,No,ME,7.21,79,9,0
STU_936143,Tristan Rajan,peter51@example.com,+917229957471,Female,23,94.4,6.9,1,Low,No,CS,6.27,82,5,0
STU_437518,Anita Devan,aadhya24@example.com,+919795957608,Male,18,84.4,2.0,0,Medium,No,EC,7.22,96,4,0
STU_713836,Advaith Sagar,murtyadya@example.com,+918703925375,Male,23,90.7,2.0,0,High,No,EC,6.11,83,8,0
STU_896621,Avi Bhatti,tacharya@example.com,+919876522096,Male,21,89.1,5.7,1,Medium,No,CS,6.51,93,9,0
STU_403769,Sneha Mangat,wdani@example.org,+917630184279,Female,23,76.5,3.4,0,High,No,CS,8.4,34,7,0
STU_742241,Ryan Walia,hredhaanshenoy@example.com,+919855251315,Male,22,85.7,6.6,0,Medium,No,EC,7.96,84,7,0
STU_419416,Qushi Bose,wsharaf@example.com,+919500331888,Male,23,75.6,2.6,1,High,Yes,CS,6.04,67,2,0
STU_369939,Ansh Banik,kotaubika@example.net,+916775134862,Female,22,85.2,5.4,0,Medium,No,CS,5.44,93,5,0
STU_494249,Bakhshi Chaudry,qwali@example.com,+917186074646,Female,23,96.3,3.2,1,Low,No,EC,6.99,94,8,0
STU_751850,Jatin Thaker,ramaishani@example.net,+919227973595,Female,22,80.0,3.5,0,Low,No,EC,8.38,63,5,0
STU_265950,Oni Chatterjee,lprabhu@example.org,+918160871026,Female,22,92.9,5.8,0,Medium,No,CS,4.0,62,6,0
STU_815320,Yashawini Ramesh,xchanda@example.org,+918694431493,Male,21,83.5,2.4,0,Low,No,EC,7.02,76,7,0
