student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,course_stream,cgpa,audit_hours,law_score,dropout_status
STU_379427,Amol Savant,bachittartripathi@example.net,+919863174802,Male,20,67.0,6.7,0,Medium,No,B.Com,7.64,192,35,1
STU_499562,Vihaan Shere,idika81@example.com,+916824627980,Male,19,94.4,4.6,0,High,No,B.Com,6.1,448,54,0
STU_294679,Gaurangi Khurana,daniel41@example.net,+919964097447,Male,22,97.0,2.5,0,Medium,No,CA,8.62,60,73,0
STU_545920,Vidhi Varghese,ybatra@example.net,+918859126841,Female,20,74.1,7.1,2,Medium,No,CA,7.92,120,33,1
STU_789031,Vidhi Pillay,garimavarkey@example.org,+917079015319,Female,18,78.2,3.4,0,Medium,No,B.Com,6.39,338,99,0
STU_764559,Avni Kanda,sara59@example.org,+918498693046,Male,18,84.0,2.3,0,Medium,No,B.Com,6.02,423,36,1
STU_778464,Yoshita Dara,oliver59@example.com,+919290825634,Male,20,86.4,2.9,1,Medium,Yes,CA,9.96,3,52,1
STU_530678,Gayathri Modi,borahjacob@example.com,+919295986421,Female,21,55.7,2.1,0,High,No,B.Com,8.52,187,91,0
STU_405770,Chatura Dutta,tsrinivasan@example.net,+918992466876,Female,18,76.2,3.8,0,Low,No,B.Com,7.33,18,98,1
STU_633644,Jeevika Chopra,omnarasimhan@example.net,+918410217122,Male,18,86.4,2.2,0,High,No,B.Com,7.61,30,94,0
STU_617008,Panini Mitter,sudiksha13@example.net,+916110664489,Male,23,84.1,2.5,1,High,No,CA,6.29,119,97,1
STU_608489,Adweta Raju,singhbalhaar@example.net,+919324410742,Female,22,88.3,1.0,0,High,No,CA,7.77,279,69,0
STU_437018,Chakradev Reddy,rajeshri69@example.com,+919630834594,Female,21,89.9,6.0,0,Medium,No,CA,8.8,414,46,0
STU_331185,Jeet Chand,anvi48@example.org,+919063464765,Male,23,84.8,5.6,0,High,No,B.Com,6.12,94,69,0
STU_220707,Upkaar Atwal,teerthdoctor@example.net,+917740046320,Male,21,56.1,5.6,0,Low,No,CA,7.95,475,68,1
STU_259845,Hamsini Srivastava,janipushti@example.net,+919919920307,Female,23,95.4,4.2,0,Medium,No,B.Com,6.77,78,91,0
STU_539137,Vrinda Rama,hsaha@example.com,+916018860086,Male,21,76.1,7.7,0,Medium,No,CA,6.75,107,82,0
STU_882382,Robert Thaman,madhavprabhu@example.com,+918875206897,Female,21,86.7,3.0,1,Medium,No,B.Com,9.0,377,50,1
STU_768044,Warinder Bir,oeshikanda@example.com,+917892419017,Male,18,93.3,8.3,0,Low,No,B.Com,6.68,196,83,0
STU_460614,Falan Kakar,neha26@example.com,+917272155776,Female,18,76.8,1.4,1,High,Yes,CA,7.29,461,93,1
STU_695114,Mason Nanda,jpalan@example.com,+917801198352,Female,22,76.3,3.0,0,Medium,No,B.Com,4.39,492,56,0
STU_326789,Jagdish Misra,mgaba@example.org,+918269625503,Female,21,90.4,5.3,0,Low,No,B.Com,5.85,281,91,0
STU_780078,Jhalak Agrawal,saumya95@example.net,+919407639083,Male,23,79.7,2.5,0,Medium,No,B.Com,8.28,323,37,0
STU_950978,Wishi Date,gauri27@example.org,+919797099956,Female,23,87.8,4.0,0,Medium,No,CA,8.02,317,71,0
STU_346300,Adweta Dalal,soodchandresh@example.org,+917421545094,Male,23,93.0,5.0,0,Medium,No,B.Com,7.42,56,39,0
STU_461122,Henry Das,aahanabhat@example.com,+917815434232,Male,22,67.0,6.8,1,Medium,No,CA,6.52,164,49,0
STU_866365,Ati Gokhale,horawidisha@example.org,+917124938486,Male,19,85.9,5.3,0,High,No,CA,7.25,52,68,0
STU_637953,Dalbir Mammen,aadiwali@example.net,+917271297445,Male,20,80.7,2.3,0,Medium,Yes,B.Com,10.0,437,46,0
STU_133516,Arunima Bose,abajaj@example.com,+917810203378,Female,23,80.5,0.9,0,Medium,Yes,CA,6.37,99,36,0
STU_903510,Chavvi Parmer,samuel33@example.org,+919519493034,Female,23,75.3,4.5,0,Medium,No,CA,6.33,335,42,1
STU_309211,Nihal Nori,hhanda@example.net,+918170433063,Male,18,92.2,3.2,1,Medium,No,CA,7.63,490,66,0
STU_329891,Janya Bhatti,chanchal82@example.net,+918702980509,Male,22,77.4,5.0,1,Medium,No,B.Com,9.4,336,40,1
STU_187001,Aashi Bhandari,kotharichakrika@example.org,+919733657251,Female,21,77.5,5.2,1,High,No,CA,6.75,212,80,0
STU_275726,Omkaar Shanker,utkarshchowdhury@example.org,+917328488748,Female,18,94.1,5.5,3,Medium,No,CA,6.37,258,35,1
STU_325707,Yagnesh Wadhwa,ekaja87@example.com,+918139151052,Male,22,85.9,3.7,0,Medium,No,CA,7.54,289,71,0
STU_812777,Ijaya Chaudhuri,lipikakari@example.com,+919629786172,Female,19,75.6,1.2,0,High,Yes,CA,6.69,265,34,1
STU_828993,Jeremiah Tak,ahora@example.net,+919018673242,Female,23,84.4,5.3,1,Medium,No,CA,5.76,183,80,0
STU_803278,Praneel Deshpande,leelakrishnan@example.com,+918937688861,Male,19,93.0,6.7,0,Medium,No,B.Com,8.51,369,67,0
STU_626015,Yutika Garde,vargheseayushman@example.net,+919177023159,Male,22,89.3,2.1,0,Medium,Yes,CA,4.81,354,32,1
STU_146675,Amaira Khanna,timothychacko@example.org,+919679407327,Female,20,82.2,6.0,0,Low,No,CA,6.13,245,86,0
STU_976403,Ayaan Tiwari,tanish51@example.com,+918932792764,Male,19,84.6,2.2,0,High,No,B.Com,8.36,42,97,0
STU_196755,Kala Garg,deepa69@example.net,+916101880474,Male,18,77.5,12.8,1,Medium,Yes,CA,7.6,449,91,1
STU_194299,Mason Khosla,bahadurjitganesh@example.net,+919772395749,Female,23,95.2,5.2,0,High,Yes,CA,8.95,396,77,0
STU_267347,Devansh Choudhary,fariq02@example.com,+918637435025,Female,18,88.6,9.0,0,Medium,No,B.Com,6.98,331,98,0
STU_599576,Zayan Chad,aishani97@example.com,+917961115293,Male,20,85.7,3.7,0,Medium,Yes,B.Com,5.49,374,78,0
STU_166566,Robert Mody,eshanamohan@example.org,+917449568332,Female,18,89.1,2.5,3,Medium,No,B.Com,5.06,22,75,1
STU_693863,Azad Varma,georgenair@example.net,+916010176114,Female,21,77.9,2.1,0,Low,No,B.Com,7.53,167,69,1
STU_582469,Anthony Ben,hemal55@example.org,+916954512637,Male,20,97.7,2.5,0,Low,No,B.Com,5.88,105,33,0
STU_967249,Abhiram Bali,frederick09@example.com,+918459170646,Female,23,88.5,6.8,0,High,No,B.Com,7.7,274,96,0
STU_202719,Chatura Chauhan,doctorvanya@example.org,+919973270425,Male,23,82.1,6.9,1,Medium,No,B.Com,7.81,199,88,1
STU_722661,Michael Sathe,waidabora@example.com,+919174179119,Female,20,76.5,3.8,0,High,No,CA,7.05,305,92,0
STU_810126,Luke Tank,madhavirajan@example.com,+918975355642,Male,22,94.0,7.8,0,Medium,No,B.Com,8.54,152,57,0
STU_217350,Osha Sharma,gsen@example.com,+916205095387,Female,19,92.3,2.2,0,Low,Yes,CA,5.76,56,81,0
STU_392108,Forum Purohit,bhardwajlila@example.com,+919608113835,Male,20,77.6,4.4,0,Medium,Yes,CA,6.26,421,88,0
STU_926138,Daksha Saxena,ksom@example.net,+919986628255,Male,23,99.6,5.4,0,Medium,No,CA,5.7,306,92,0
STU_192808,Onveer Hayer,sbiswas@example.org,+916001429150,Male,20,96.1,4.6,0,Low,No,B.Com,5.92,186,59,0
STU_822971,Arin Palla,vasabenjamin@example.net,+917413734724,Female,22,79.1,5.7,0,Medium,No,B.Com,6.98,172,33,1
STU_464266,Ikshita Singh,lukeverma@example.net,+917361027472,Female,21,75.3,3.1,1,High,No,B.Com,9.22,459,66,1
STU_836917,Ronith Sehgal,janiarya@example.net,+918100403303,Male,21,91.6,6.2,0,High,No,B.Com,7.6,490,52,0
STU_321156,Aadi Rajagopal,baljiwankarpe@example.net,+919165026429,Male,23,65.1,6.0,0,Low,No,B.Com,7.74,75,56,0
STU_218599,Madhav Ramanathan,triveni85@example.org,+919247799819,Male,18,45.9,5.9,0,Medium,No,B.Com,5.91,449,54,0
STU_687478,Yatan Srinivasan,prabhakarvincent@example.org,+918028027777,Female,22,90.5,4.5,0,Medium,No,CA,6.01,279,33,1
STU_145030,Indira Trivedi,aradhanabarad@example.org,+919149410891,Male,20,77.7,6.4,0,High,Yes,B.Com,6.1,95,86,0
STU_558788,Udyati Sodhi,anamikalall@example.org,+916100378905,Male,19,58.1,1.7,1,Medium,No,CA,6.09,42,54,1
STU_732820,Prisha Kanda,sankarimaran@example.net,+919549889967,Female,22,93.8,2.2,1,Medium,No,CA,6.45,166,98,1
STU_623008,Daksha Borde,pranav04@example.net,+917316964573,Male,19,86.8,2.6,0,Low,No,CA,9.86,24,71,0
STU_437269,Azaan Peri,trout@example.net,+917044106145,Female,23,74.9,4.1,0,Medium,Yes,B.Com,7.04,221,47,0
STU_213064,Ekansh Rajan,kashvi37@example.org,+917236969170,Male,19,67.7,6.2,1,Low,No,CA,6.51,36,81,1
STU_702663,Kevin Wable,achakraborty@example.net,+919681223859,Male,20,57.5,8.0,1,Medium,No,CA,6.38,420,57,0
STU_438811,Wridesh Yohannan,parmarkashish@example.com,+919671536805,Male,19,76.9,5.5,0,Medium,Yes,B.Com,7.42,18,31,1
STU_392520,Akshay Gara,krishnantheodore@example.net,+919790586362,Male,21,94.9,1.1,0,Low,No,B.Com,8.07,80,53,0
STU_864463,Kala Saran,arinsodhi@example.net,+919221762981,Male,19,91.6,3.0,0,High,No,B.Com,4.89,205,70,0
STU_536630,Nidra Rajan,yug34@example.net,+916339130526,Female,19,88.3,3.4,1,Medium,No,B.Com,5.45,471,79,1
STU_348565,Sachi Loyal,hemangini55@example.com,+918540477638,Male,23,78.8,2.9,1,Medium,Yes,CA,6.15,429,43,0
STU_859279,Advaith Wason,hbatta@example.net,+916361324142,Female,21,74.7,2.0,0,Medium,No,CA,6.31,202,37,0
STU_972507,Tristan Baria,wghose@example.net,+916235020254,Female,20,81.1,6.2,1,Medium,No,B.Com,6.14,365,73,0
STU_760790,Lucky Mall,ladli06@example.org,+919621177681,Male,19,84.9,10.4,0,Medium,No,B.Com,7.06,395,74,0
STU_238957,Brijesh Deol,ljani@example.com,+917379490953,Male,22,83.4,3.5,0,Low,No,CA,5.17,62,88,0
STU_252712,Vedant Prabhu,rapte@example.net,+917936241540,Male,19,83.5,5.0,0,Medium,No,CA,5.86,86,41,1
STU_582180,Tanvi Keer,vincent35@example.org,+917969618343,Female,19,93.7,1.8,0,High,No,CA,6.4,258,60,0
STU_858740,Dipta Sule,idikaseshadri@example.com,+919121054958,Male,18,79.1,9.0,0,High,No,B.Com,6.79,271,92,1
STU_745248,Barkha Kaur,krishniharika@example.net,+916302498256,Female,22,72.0,4.4,0,High,No,CA,6.44,429,39,1
STU_383993,Ayushman Buch,vincent33@example.com,+918782321175,Male,21,98.6,0.9,0,Medium,No,B.Com,5.79,273,92,0
STU_309869,Daksh Sethi,yashodharabawa@example.org,+918763110306,Female,21,97.0,8.3,1,High,Yes,CA,7.55,258,78,1
STU_444222,Joshua Gade,unni56@example.com,+919131490990,Female,23,83.4,7.7,0,Medium,No,B.Com,8.13,179,56,1
STU_255103,Brinda Basu,yastimander@example.org,+917529241519,Male,23,87.9,4.0,0,Low,Yes,B.Com,4.64,459,64,0
STU_297535,Frederick Brar,hkapur@example.com,+918408812250,Female,21,75.5,6.6,0,Medium,No,B.Com,5.71,284,95,0
STU_771909,Dalaja Ratti,tborde@example.com,+919990637701,Female,21,80.9,2.1,2,High,Yes,CA,8.82,83,79,1
STU_121428,Jason Mani,jhaverisamuel@example.com,+917218715309,Male,23,97.0,6.6,0,Low,No,CA,6.87,286,92,0
STU_269282,Aishani Brahmbhatt,jbrar@example.com,+919151768291,Female,19,76.7,11.3,0,Medium,No,B.Com,7.06,339,74,0
STU_909086,Damini Thaker,imagar@example.org,+919944547320,Male,20,79.4,5.8,0,Medium,No,CA,7.41,163,81,0
STU_310845,Atharv Shetty,uprakash@example.org,+919948241882,Male,19,74.6,7.9,0,Low,Yes,B.Com,4.77,180,70,1
STU_497514,Sai Hegde,ramanathandayita@example.org,+918758020155,Male,21,93.7,1.2,0,Medium,No,B.Com,6.2,390,98,0
STU_256740,Dalaja Sawhney,shanidhi@example.com,+917146696327,Male,18,87.3,5.0,1,High,No,CA,9.72,233,94,1
STU_279780,Lekha Bhatti,chameli06@example.org,+918767127829,Female,19,91.8,2.6,1,High,Yes,CA,5.74,209,42,1
STU_298619,Anika Taneja,oviya33@example.com,+916873844066,Female,20,83.4,2.3,1,Medium,No,CA,7.6,302,95,0
STU_835869,Eshana Bala,elijahsidhu@example.org,+919325236072,Male,22,83.9,2.0,0,High,No,B.Com,7.78,448,93,0
STU_625174,Anusha Bhatia,turviverma@example.com,+918774877822,Female,18,90.5,10.1,0,Medium,No,B.Com,7.81,487,80,0
STU_302875,Watika Raj,watika27@example.net,+916583413160,Male,19,93.4,2.5,0,High,No,B.Com,4.58,317,86,1
STU_838343,Kevin Barad,mkurian@example.net,+917372355270,Female,22,53.1,3.1,0,Medium,Yes,B.Com,9.53,74,58,0
STU_339232,Dakshesh Bhardwaj,ldeep@example.net,+917793826779,Female,19,94.9,10.1,0,Medium,No,CA,8.87,70,90,0
STU_489496,Watika Gala,balhaarmohan@example.net,+919790259004,Male,20,83.7,4.3,2,Low,Yes,B.Com,7.08,243,77,1
STU_646433,Wakeeta Lalla,taramegha@example.net,+919037623348,Male,18,90.5,3.6,1,High,No,CA,8.44,339,55,1
STU_688593,Vedika Dugar,modishivani@example.com,+916081148567,Female,19,70.8,1.1,0,Low,No,B.Com,5.93,299,59,0
STU_140806,Jagdish Dave,tranganathan@example.org,+919752379520,Female,20,90.5,4.0,0,Medium,Yes,CA,5.01,398,94,0
STU_102445,Pranit Ganesh,oviyakhalsa@example.net,+916146720962,Male,21,69.3,4.0,1,Low,No,B.Com,6.09,380,74,1
STU_625852,Ranveer Shenoy,doctorsara@example.org,+918432539954,Male,22,87.5,3.2,0,High,No,CA,7.83,465,72,0
STU_685615,Gagan Rau,chatura28@example.org,+919948960435,Male,18,91.0,2.9,0,High,No,B.Com,9.15,429,39,1
STU_518981,Eta Devan,ywali@example.net,+918282012315,Female,18,57.6,1.3,0,Low,No,B.Com,6.53,326,44,1
STU_422208,Gaurav Virk,charan31@example.com,+919521417337,Female,22,95.1,1.5,1,Medium,No,B.Com,7.31,261,37,1
STU_949234,Harshil Din,xnayak@example.org,+919394424215,Female,23,77.9,1.9,0,Low,Yes,CA,7.78,239,71,0
STU_338404,Sai Padmanabhan,vritti80@example.org,+916581085603,Female,20,78.9,4.4,1,Low,Yes,B.Com,6.35,157,74,0
STU_563906,Falan Sandal,lgole@example.org,+918868825929,Female,23,96.6,2.9,0,Medium,No,CA,8.18,46,84,1
STU_156891,Nikita Mand,pandyanihal@example.org,+918478561396,Female,18,89.7,4.1,0,High,No,B.Com,8.99,140,32,0
STU_742584,Ijaya Bhat,naksh88@example.com,+919515175417,Female,18,77.0,3.3,0,High,No,CA,8.46,217,52,0
STU_735840,Joshua Sidhu,dhaliwalbachittar@example.net,+917746171806,Female,18,96.1,1.2,0,Low,No,CA,7.51,258,61,0
STU_520089,Omkaar Bora,shravyadeep@example.com,+918855981477,Male,19,94.8,7.7,0,Medium,Yes,B.Com,7.11,309,78,0
STU_772455,Gaurang Baria,alkasundaram@example.org,+916189652067,Male,23,78.5,1.8,0,High,No,CA,5.92,289,78,0
STU_361167,Banjeet Lal,yug46@example.org,+918266966464,Male,18,77.4,2.6,0,Low,No,B.Com,7.1,137,94,1
STU_153768,Arjun Grewal,ade@example.com,+919292656769,Male,19,79.7,4.6,0,Low,No,B.Com,9.42,16,33,0
STU_483410,Yadavi Nigam,vincent60@example.org,+919540175449,Female,20,83.1,3.3,1,High,No,B.Com,5.85,51,61,0
STU_602902,Udyati Thakur,chaitaly24@example.net,+918415380356,Male,22,91.7,6.2,0,Medium,No,CA,8.95,442,96,0
STU_636929,Damyanti Dhillon,advik86@example.org,+918166677709,Female,21,97.2,2.7,0,Medium,No,CA,8.68,140,54,0
STU_261756,Bimala Samra,kdora@example.com,+918621061210,Male,19,84.4,4.0,0,High,No,CA,6.34,36,73,0
STU_543772,Kalpit Viswanathan,ladrajeshri@example.org,+919409824764,Female,18,64.1,3.5,0,Medium,No,CA,8.59,485,67,0
STU_834511,Aadi Gade,gsarkar@example.org,+919389821164,Female,22,92.3,2.1,0,High,Yes,B.Com,5.28,289,53,1
STU_849709,Yahvi Warrior,magarwal@example.net,+916770351865,Male,18,89.9,3.6,1,High,No,CA,7.94,448,71,0
STU_733901,Praneel Lalla,yadavikoshy@example.org,+919033225482,Male,21,73.8,2.8,0,Medium,No,B.Com,7.33,410,99,1
STU_981557,Parth Modi,dalbirchhabra@example.org,+918657465814,Female,19,68.4,2.2,0,Low,No,CA,7.35,380,58,1
STU_384537,Ayushman Sarna,jsunder@example.com,+917877036918,Female,21,85.5,4.1,0,Medium,No,B.Com,5.85,173,99,0
STU_217729,Anvi Thaman,rudra94@example.net,+918658321673,Female,20,86.8,2.4,0,High,No,B.Com,7.33,164,87,0
STU_874196,Ranveer Sharma,sarafati@example.com,+916474157112,Female,20,71.4,1.5,1,High,No,CA,5.93,37,32,1
STU_273980,Ikbal Goda,riyakrishnamurthy@example.org,+916131239039,Male,18,91.3,7.4,0,Low,No,B.Com,6.27,384,35,1
STU_699707,Hamsini Kari,lakshmi72@example.org,+919047357363,Female,18,79.4,3.3,0,Medium,No,CA,6.1,394,64,1
STU_384068,Onkar Raju,tgolla@example.net,+918636599408,Female,18,81.4,7.7,0,Medium,No,CA,7.13,447,54,0
STU_109501,Shaurya Acharya,walinilima@example.net,+916700487778,Female,19,89.2,3.5,0,Medium,No,CA,5.25,280,83,0
STU_677586,Gagan Sabharwal,hnatt@example.org,+919648353179,Male,23,90.7,4.3,0,Medium,No,CA,8.9,170,72,0
STU_398912,Vaishnavi Ray,isaiah48@example.net,+918857300452,Male,21,64.6,3.2,0,Low,No,B.Com,4.97,273,56,0
STU_554897,Sarthak Basu,pbhardwaj@example.com,+919794261817,Male,18,71.5,4.3,0,Medium,No,CA,6.54,118,31,1
STU_523397,Oeshi Babu,chakradevsama@example.org,+917051459297,Female,18,89.1,6.9,1,High,No,CA,8.07,133,88,0
STU_586988,Wishi Magar,yauvaniganesh@example.net,+918309703336,Female,20,93.5,3.1,0,Medium,No,CA,4.36,205,86,0
STU_813301,Noah Mani,krishnarudra@example.org,+919438722839,Male,23,86.0,2.4,0,Medium,Yes,B.Com,6.18,70,36,0
STU_995034,Krishna Mukhopadhyay,banerjeebalvan@example.net,+916946526952,Male,20,88.8,5.0,1,Medium,No,CA,7.46,107,84,0
STU_999259,Harshil Madan,boseanya@example.net,+919060264268,Female,19,99.5,2.9,0,High,No,B.Com,4.94,180,38,0
STU_237323,Gavin Swaminathan,chadapraneel@example.com,+916673240368,Male,18,99.5,1.8,1,Medium,No,CA,6.5,342,92,0
STU_200909,Lipika Upadhyay,leeladugar@example.net,+919831071967,Female,22,73.8,4.0,1,Medium,No,CA,6.66,105,94,1
STU_592460,Viraj Memon,qhayer@example.net,+916574134855,Male,22,83.0,6.9,0,Medium,No,B.Com,7.09,11,52,1
STU_821293,Warinder Sachar,avnibhat@example.com,+916136686090,Female,22,92.8,2.9,1,Medium,Yes,CA,4.98,143,92,0
STU_624665,Vivaan Jaggi,gautam05@example.com,+917139299523,Male,21,92.4,4.7,1,Medium,No,CA,6.78,308,77,0
STU_169554,Barkha Narula,nkeer@example.net,+919150011645,Female,23,80.0,6.1,0,High,No,CA,6.88,312,55,0
STU_612021,Gauri Divan,manbir53@example.com,+919350479991,Female,20,97.9,1.0,1,Low,No,B.Com,7.88,230,80,1
STU_735443,Sai Varughese,zachariahchatura@example.com,+918720247971,Male,20,80.7,4.3,1,Medium,No,B.Com,8.61,417,51,1
STU_199206,Sanya Bhatia,ymutti@example.net,+919793949882,Female,18,79.9,7.3,0,High,No,CA,4.66,104,32,0
STU_368519,Mitesh Agate,saibuch@example.net,+919775761349,Female,18,96.3,4.1,2,Medium,No,CA,7.6,270,54,1
STU_821404,Christopher Prashad,frederick74@example.com,+916039819013,Female,18,96.0,4.2,0,Medium,No,CA,7.69,255,85,0
STU_707474,Yashvi Sarin,bhavyamagar@example.com,+918378729354,Female,19,85.1,3.4,1,Medium,No,CA,5.36,135,45,1
STU_454531,Indrajit Loyal,amairarege@example.net,+918294122609,Male,22,86.8,3.3,0,High,No,B.Com,7.34,330,63,1
STU_964298,Chandani Borah,advaithdevan@example.com,+919090430085,Male,20,78.8,7.2,0,Medium,No,CA,7.17,48,56,0
STU_272865,Matthew Babu,urviraghavan@example.org,+919161082549,Male,23,88.6,2.6,0,Medium,No,CA,6.17,323,40,0
STU_153603,Hiral Lata,eeshaborra@example.org,+918986379051,Female,18,89.9,3.3,0,Medium,No,CA,9.12,58,45,0
STU_150814,Robert Bahri,rushil71@example.net,+917287231402,Male,18,64.1,2.6,0,Medium,No,CA,7.25,22,39,0
STU_629122,Pavani Patla,jsetty@example.net,+917639562559,Male,18,90.0,3.2,0,High,No,CA,7.12,398,93,0
STU_476324,Chakrika Chaudry,chaitanyabakshi@example.com,+917170956667,Female,21,84.0,1.0,0,Low,No,B.Com,8.04,83,89,0
STU_554626,Chanchal Shan,ozaom@example.com,+916910357261,Female,22,68.2,3.1,0,Medium,Yes,CA,6.68,52,68,0
STU_285753,Balveer Radhakrishnan,varenya32@example.net,+919929244088,Female,18,82.4,3.3,0,Low,No,CA,6.14,165,62,1
STU_288834,Anmol Bhatia,abhabhasin@example.net,+918550087259,Female,19,80.3,3.8,0,High,No,CA,7.86,460,98,0
STU_651069,Yash Radhakrishnan,zinalsamra@example.net,+917534133155,Male,22,86.2,6.1,0,Medium,No,CA,6.36,381,82,0
STU_245872,Odika De,kchauhan@example.net,+916307130375,Male,21,83.8,3.8,0,Low,No,CA,6.41,442,45,0
STU_908472,Wishi Chander,iradhakrishnan@example.com,+918215530534,Female,19,98.6,1.8,0,High,No,CA,8.53,382,53,1
STU_869905,Mohini Kala,sahagavin@example.org,+917693284507,Male,19,82.8,2.9,0,Medium,No,CA,9.87,407,69,0
STU_385968,Chasmum Bawa,janya94@example.org,+916127119048,Female,23,85.3,7.1,0,Medium,Yes,CA,6.51,287,91,0
STU_538849,Dayita Nagarajan,kamyanarayan@example.org,+919561205972,Male,19,94.1,3.8,0,High,No,B.Com,8.4,233,35,0
STU_106610,Gautami Kothari,amritaganesan@example.net,+918006635238,Male,21,89.1,11.0,0,Low,No,B.Com,7.56,497,67,0
STU_593563,Falan Sachdev,indrajit96@example.com,+917435458405,Female,18,60.2,2.0,0,High,No,CA,4.31,227,85,0
STU_316985,Lakshmi Vohra,kavyamannan@example.net,+916404893889,Female,21,99.1,12.3,0,Medium,No,B.Com,5.92,356,31,1
STU_238593,Balvan Kothari,lakshchandran@example.com,+918496917848,Male,19,94.0,3.3,0,Medium,No,CA,6.76,92,92,0
STU_276197,Banjeet Biswas,mangalnilima@example.com,+916237745925,Male,18,66.0,3.6,0,High,Yes,B.Com,6.87,283,32,1
STU_334980,Caleb Sur,choudhryraghav@example.com,+916441292999,Male,21,81.5,1.7,0,Low,Yes,CA,7.99,345,81,0
STU_735174,Yuvraj Karpe,ekanta38@example.org,+917136762936,Male,22,93.4,1.5,0,Low,No,B.Com,4.09,296,37,1
STU_734375,Kavya Srivastava,laban70@example.com,+919509791187,Female,19,93.4,3.1,0,High,No,B.Com,7.41,278,51,0
STU_337073,Reva Madan,charmitesh@example.net,+919191172839,Male,21,56.6,1.1,1,Medium,No,CA,7.44,483,85,1
STU_821094,Jagrati Mitter,hitesh36@example.org,+918326806055,Female,21,89.3,4.2,0,Medium,No,CA,7.85,291,47,0
STU_898238,Manthan Sahota,aarini97@example.org,+916050326114,Male,18,77.3,1.5,0,Medium,No,CA,7.73,448,54,0
STU_848494,Manan Chad,yashvi92@example.org,+918187144512,Male,22,86.6,1.9,0,Low,No,CA,8.55,260,78,0
STU_494627,Eshana Devi,daranoah@example.org,+917161220977,Female,20,90.2,3.1,1,High,No,CA,7.72,212,63,0
STU_693659,Eesha Sawhney,lallsanya@example.com,+919202117429,Male,22,93.0,4.3,0,Medium,No,CA,8.27,396,58,0
STU_322574,Tejas Bhasin,mohini63@example.net,+918556593319,Female,20,85.5,5.0,0,High,No,CA,7.97,133,68,0
STU_783555,Harish Chawla,girikdass@example.net,+916741361677,Male,22,67.6,4.0,2,Medium,No,CA,7.43,325,35,1
STU_289601,Samar Tak,advaithlanka@example.org,+918077402734,Female,23,66.7,2.2,0,Low,Yes,B.Com,5.88,390,35,0
STU_985869,Timothy Hegde,dhruvsahota@example.net,+917973705152,Female,20,98.1,9.0,0,Medium,No,B.Com,4.15,0,83,0
STU_127840,Warda Samra,mugdha58@example.org,+919744054442,Male,19,89.8,2.3,1,Low,No,CA,6.18,90,93,1
STU_554548,Pranav Dua,rayaanbhatia@example.org,+919897920778,Male,19,87.2,6.7,0,Medium,No,B.Com,7.89,30,45,0
STU_337814,Jairaj Sridhar,duttdeepa@example.net,+918566173265,Male,18,77.7,4.3,0,High,No,CA,9.3,128,87,0
STU_601109,Nitara Srinivas,daranidra@example.org,+919466702756,Male,19,93.8,3.4,0,Low,Yes,CA,6.04,144,76,0
STU_611452,Jason Kant,usharma@example.com,+919558612426,Female,18,95.1,3.7,1,High,No,CA,7.48,344,41,1
STU_555322,Sathvik Upadhyay,aarna77@example.net,+918212124663,Female,21,82.8,4.3,0,Medium,Yes,CA,9.13,66,60,0
STU_243138,Vasana Devan,thomas45@example.com,+916641380654,Male,23,67.8,4.3,1,Medium,No,CA,6.2,401,93,1
STU_324894,Vinaya Rama,rajeshrichauhan@example.net,+919792783832,Female,18,91.4,3.4,0,High,No,CA,7.69,478,96,0
STU_803033,Turvi Mohanty,hamsiniahluwalia@example.net,+917796987429,Male,22,93.9,4.4,0,Low,No,B.Com,7.33,356,73,0
STU_463703,Saksham Banik,bishakha97@example.com,+917130568088,Male,18,85.7,1.9,0,Medium,No,B.Com,4.46,195,84,1
STU_662766,Udarsh Oommen,atharvsubramanian@example.com,+916417405352,Male,18,69.0,2.8,0,High,No,B.Com,7.42,156,81,0
STU_785891,Ekta Mander,logan40@example.net,+918628182973,Male,20,86.0,1.6,1,Medium,No,CA,6.51,321,82,1
STU_856426,Charles Mukhopadhyay,idikashah@example.org,+916046046155,Female,19,77.3,3.0,0,Medium,No,CA,7.16,0,53,1
STU_724502,Eta Dugal,devanharinakshi@example.org,+917399891088,Female,23,87.2,13.5,0,Medium,No,B.Com,8.07,127,90,0
STU_273381,Raksha Mitra,samarth54@example.org,+918415194320,Female,22,87.2,5.9,0,Low,No,B.Com,7.93,233,57,0
