student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,specialization,cgpa,clinical_score,hospital_hours,dropout_status
STU_243358,Raksha Sarin,mohantyrishi@example.com,+916331647632,Male,23,81.0,2.1,1,Medium,No,General,9.92,80,39,0
STU_651845,Charvi Sridhar,vasanasankaran@example.com,+918479472045,Male,20,79.0,5.6,0,Low,No,General,6.22,88,1,0
STU_655139,Aayush Nadig,sethwarhi@example.org,+919407498593,Female,19,97.2,2.6,1,High,No,General,9.14,35,48,1
STU_266520,Meera Naidu,vdasgupta@example.com,+917421384125,Female,23,86.6,5.8,1,Low,No,Dental,7.85,40,31,1
STU_243605,Lajita Jaggi,jagatnori@example.net,+917138291766,Female,19,45.4,1.6,0,High,No,Dental,8.44,47,34,1
STU_833475,Triya Upadhyay,ladli62@example.net,+918891192137,Female,19,86.3,1.4,0,Medium,No,Dental,6.41,57,25,0
STU_918866,Jack Garde,caggarwal@example.org,+916953520604,Male,20,93.3,3.0,1,Medium,Yes,General,5.95,75,49,0
STU_358839,Oviya Keer,ojasvibajaj@example.org,+919510150952,Male,21,80.5,2.1,0,Medium,No,Dental,8.1,90,34,0
STU_575762,Hemani Nayar,gokhaleyagnesh@example.net,+916550799379,Male,23,94.4,4.5,0,High,Yes,Dental,8.88,69,20,0
STU_577512,Rehaan Dugar,lbalasubramanian@example.com,+916055064238,Male,20,93.4,12.3,0,High,No,Dental,6.04,62,22,0
STU_415936,Theodore Raghavan,keya94@example.com,+918189416692,Female,18,85.6,2.5,0,Medium,No,Dental,6.98,45,15,1
STU_820863,Farhan Balasubramanian,tarakpalla@example.org,+916708283341,Female,23,70.7,0.4,1,Low,No,Dental,6.23,88,30,0
STU_368758,Bimala Dube,dloke@example.org,+918157634563,Male,23,94.8,2.3,1,Medium,No,General,7.69,41,6,1
STU_960877,Bhavya Narang,srivastavaekanta@example.com,+916933337790,Male,20,72.1,4.6,1,Medium,No,Dental,7.82,88,8,0
STU_247807,Arin Patla,balhaar62@example.com,+916613405133,Male,20,84.4,5.6,1,Medium,No,Dental,9.29,85,38,1
STU_899032,Xalak Ray,mittertanish@example.net,+916748936420,Male,20,79.7,2.6,0,Medium,No,Dental,7.93,80,12,0
STU_137311,Ekta Ramakrishnan,leeladar@example.net,+918988942501,Male,23,95.6,6.2,0,Medium,No,Dental,6.83,30,27,0
STU_345461,Devika Khosla,sridharpranav@example.org,+916567031748,Female,23,67.5,8.0,0,Medium,No,General,8.9,69,8,0
STU_220008,Vamakshi Uppal,gangulysamarth@example.org,+916179944505,Female,18,87.8,9.6,0,High,No,General,7.53,75,28,0
STU_993632,Daksh Jaggi,divya16@example.org,+917721999106,Female,20,70.0,7.8,0,Medium,No,Dental,7.46,96,41,0
STU_577754,Caleb Sangha,bimala64@example.net,+916069533914,Male,20,94.9,2.1,3,Low,No,General,7.9,67,39,1
STU_228849,Bhavini Chokshi,schoudhry@example.net,+919899099052,Female,22,95.6,3.0,1,Medium,No,Dental,6.37,74,39,1
STU_903237,Dominic Datta,girikcheema@example.com,+919618076622,Male,19,83.0,1.6,0,High,No,Dental,9.28,97,39,0
STU_568191,Krishna Manda,wishi80@example.org,+918084438731,Female,18,99.0,3.8,0,Medium,No,General,7.2,70,44,0
STU_189460,Nisha Dada,grewaldevika@example.com,+916989690943,Male,20,82.0,6.4,1,Medium,No,General,6.85,99,19,0
STU_926171,Sai Rajagopalan,prabhakardayamai@example.com,+918489623881,Male,23,67.7,5.0,0,Medium,No,General,8.55,86,37,0
STU_283915,Nitara Rastogi,pranav27@example.org,+916776274724,Female,18,83.0,1.1,0,Medium,No,Dental,7.39,68,22,0
STU_979968,Kai Pillai,rattilekha@example.net,+916681094749,Male,18,76.8,1.9,1,High,Yes,Dental,7.16,92,46,0
STU_256600,Watika Sinha,williamrastogi@example.org,+917441969275,Female,20,92.7,8.1,0,Low,No,General,6.29,91,47,1
STU_673361,Hredhaan Baria,balipallavi@example.net,+918759158984,Female,21,95.5,2.6,1,Low,No,Dental,7.71,86,0,1
STU_568303,Aradhana De,gautam92@example.net,+919525701203,Female,22,92.6,3.5,0,Medium,No,Dental,8.9,76,3,0
STU_337265,Eesha Bajaj,rushil83@example.com,+918638336636,Male,21,85.6,2.4,0,Medium,No,General,8.96,57,39,0
STU_873358,Vyanjana Boase,niharikaviswanathan@example.com,+918357425298,Female,21,85.8,2.2,0,Medium,No,Dental,7.88,98,21,0
STU_547587,Hemangini Dewan,yashawinikamdar@example.org,+919395512146,Female,19,80.1,7.2,2,High,No,General,6.76,72,10,1
STU_784465,Watika Devan,william81@example.net,+917673544929,Male,18,76.5,5.8,0,Medium,No,General,7.12,87,10,1
STU_183182,Kala Chadha,bahlowen@example.org,+919810951235,Female,19,87.4,2.3,1,Medium,No,General,7.76,37,38,1
STU_137630,Laban Rajagopal,anamika61@example.net,+917128478863,Male,19,84.4,2.2,0,High,No,General,7.14,79,4,0
STU_266235,Keya Anand,khoslaharita@example.org,+918533840353,Female,20,89.3,4.3,0,Low,No,General,8.35,79,17,0
STU_612942,Eta Wali,ati40@example.org,+919740579718,Male,22,75.5,7.8,0,High,No,Dental,8.32,57,11,1
STU_256265,Bahadurjit Chaudry,ukonda@example.net,+918230786208,Female,21,70.9,3.1,0,Medium,Yes,Dental,6.11,40,31,1
STU_697562,Radha Zacharia,trivenimani@example.com,+919168880353,Female,20,82.0,0.7,0,Medium,No,General,6.67,44,14,0
STU_433476,Mohini Palla,jananidara@example.com,+917568171279,Male,23,84.8,10.1,0,High,Yes,General,7.89,72,45,0
STU_325393,Balendra Magar,balveer47@example.com,+919836649255,Male,19,89.3,7.4,0,Medium,No,Dental,6.52,77,6,0
STU_414055,Radha Pathak,sagarjatin@example.com,+918235830234,Male,22,74.3,4.9,0,Medium,No,General,7.68,66,27,1
STU_106704,Hemal Raman,nayarlakshit@example.org,+919441698119,Female,19,88.8,6.6,0,High,No,Dental,6.51,44,28,0
STU_863581,Samesh Mistry,vasudhakarnik@example.com,+916940580125,Male,23,79.3,3.7,0,High,No,Dental,7.06,68,6,0
STU_406640,Lipika Shankar,shroffviraj@example.com,+917126864703,Male,19,82.7,7.8,0,Medium,No,Dental,8.17,78,37,0
STU_764206,Gunbir Merchant,ryangupta@example.org,+917321774378,Female,20,93.2,3.5,0,Medium,No,General,8.54,60,14,0
STU_789760,Ekapad Vohra,henrybiswas@example.com,+916204281733,Male,22,85.3,5.0,1,Medium,No,General,9.03,52,18,1
STU_513290,Balendra Bava,tbasu@example.net,+918338669798,Male,18,97.3,2.5,0,Medium,No,General,6.04,83,37,0
STU_379820,Jagrati Char,kadakiasamesh@example.com,+916423381310,Female,19,84.1,4.9,0,Medium,No,Dental,8.34,34,24,1
STU_231774,Radhika Bhavsar,indira72@example.com,+918172385837,Male,21,84.0,6.3,0,Medium,No,General,8.23,88,7,0
STU_690516,Rajata Korpal,emerchant@example.org,+918046744248,Female,21,77.4,5.6,0,Medium,No,Dental,8.38,82,23,0
STU_608330,Irya Ramesh,ksachdeva@example.net,+918105694324,Male,20,76.2,1.2,0,Low,No,General,9.13,42,1,0
STU_250106,Aachal Oza,yamini15@example.com,+917565021511,Female,23,86.9,4.4,0,Medium,No,General,7.16,90,43,0
STU_755613,Sai Bedi,isengupta@example.net,+918640272022,Male,18,87.9,3.0,0,High,No,Dental,6.67,68,48,0
STU_771877,Anusha Deshmukh,vasatikadhar@example.org,+918956781202,Male,21,65.6,5.9,1,Low,Yes,General,7.94,84,43,0
STU_474859,Samar Sankaran,fiyazvohra@example.org,+917314643456,Male,20,98.1,3.7,0,Medium,No,Dental,7.2,75,17,0
STU_368571,Gavin Divan,sacharbhavika@example.com,+918552879790,Male,21,66.3,8.6,1,High,Yes,General,8.33,44,2,0
STU_353373,Urvashi Badami,chaudharydeepa@example.com,+918861093705,Male,20,93.4,4.0,0,Medium,No,Dental,9.01,61,33,0
STU_892246,Ekiya Dora,chakrika87@example.net,+918976103842,Female,23,97.5,5.7,0,Medium,No,General,7.38,96,1,0
STU_240803,Laksh Borde,nathansha@example.org,+916625096866,Male,20,92.5,1.4,0,Medium,No,Dental,7.94,31,43,0
STU_297737,Gagan Pandya,nathanielyogi@example.com,+917732588595,Male,23,97.2,7.8,0,Medium,No,Dental,6.58,84,43,0
STU_652523,Sneha Banerjee,tbadami@example.net,+916480857019,Male,23,84.6,5.1,0,High,No,General,6.2,84,30,0
STU_528573,Chaman Mangal,aarini04@example.net,+916168812070,Male,23,89.2,4.3,0,Medium,No,Dental,5.85,51,4,0
STU_463433,Jacob Biswas,chadarunima@example.com,+917525906929,Male,23,86.9,2.9,0,Medium,No,General,7.33,55,12,1
STU_480194,Chakradev Varkey,farastaneja@example.org,+916372214413,Female,23,98.9,6.1,0,Medium,No,Dental,9.97,79,11,0
STU_460280,Xiti Sabharwal,msawhney@example.org,+916630882250,Male,22,87.1,3.6,0,Low,No,General,7.07,39,46,1
STU_848186,Arunima Narang,dakshaviswanathan@example.com,+918997895640,Male,23,89.5,6.6,0,Low,No,Dental,6.74,77,42,1
STU_454945,Azaan Karan,sarthak13@example.com,+919327373891,Male,22,70.5,4.8,0,Medium,Yes,Dental,7.09,47,18,0
STU_378527,Chanakya Suresh,tandonbenjamin@example.org,+917450608194,Female,18,95.8,1.6,0,Low,No,Dental,7.36,39,32,0
STU_895366,Ekapad Mani,sahnimanan@example.net,+917086115789,Male,22,66.9,6.9,0,High,No,General,8.25,51,22,1
STU_738504,Chandran Mitra,kmorar@example.com,+917421262922,Male,22,75.1,2.5,0,Low,No,Dental,7.82,69,22,0
STU_974999,Hredhaan Babu,ptailor@example.net,+917239635827,Female,22,96.4,4.8,0,Medium,No,Dental,7.25,82,26,0
STU_697462,Jonathan Gaba,hegdevanya@example.net,+916884823934,Male,23,91.7,3.2,0,High,No,Dental,8.35,49,22,0
STU_495976,Gayathri Ramaswamy,atharvkrishnamurthy@example.org,+917821652530,Female,18,76.8,10.0,0,High,No,Dental,7.71,92,41,0
STU_741696,Yuvraj Padmanabhan,eesha53@example.org,+917494848678,Male,19,77.6,2.7,0,Low,No,General,7.11,75,29,0
STU_731293,Urishilla Mandal,chaturaswamy@example.net,+917046248751,Female,22,84.5,3.0,1,High,No,General,7.1,36,12,1
STU_330618,Vidhi Kumer,pgokhale@example.net,+916007985087,Male,22,94.0,2.1,1,Medium,No,Dental,7.64,62,10,1
STU_597274,Pooja Grewal,vasadaksh@example.com,+918683241611,Male,21,87.1,5.0,1,Medium,No,Dental,7.5,31,2,0
STU_572734,Aryan Bumb,amangal@example.org,+918194882558,Male,22,80.3,6.7,0,Medium,No,Dental,7.22,59,6,0
STU_645343,Advika Kamdar,patelhardik@example.net,+918457710396,Female,22,85.5,6.6,0,Medium,No,Dental,8.18,78,16,0
STU_844736,Ekalinga Kumar,chadachandresh@example.com,+919521817864,Female,22,98.5,5.2,0,Medium,No,General,7.85,61,31,0
STU_996891,Owen Kibe,mekhala01@example.org,+916974600473,Female,23,81.4,1.6,0,Medium,No,Dental,7.65,95,41,0
STU_741465,Laksh Gola,sandhuoliver@example.com,+916114863745,Female,22,67.3,5.1,0,High,Yes,General,7.33,64,17,0
STU_788720,Fiyaz Narayan,frederickatwal@example.org,+919957325209,Male,22,93.9,2.0,0,Low,No,Dental,7.73,95,1,0
STU_332814,Aarna Guha,dhillonranveer@example.net,+918071571023,Male,23,62.0,5.9,1,High,No,General,7.04,74,25,0
STU_795570,Ayushman Nanda,mkadakia@example.net,+919888983277,Male,23,86.0,10.1,0,Medium,No,Dental,6.66,83,10,0
STU_493291,Maanas Rana,kadesiya@example.org,+919753017326,Female,23,88.0,3.9,0,Medium,No,General,5.83,34,9,1
STU_113334,Indira Mital,dakshsundaram@example.net,+916458786741,Female,21,86.4,8.5,0,High,No,General,5.11,31,29,0
STU_229406,Rayaan Subramanian,sarnajanani@example.com,+919412751548,Female,23,81.4,2.8,0,High,No,General,6.07,42,31,0
STU_105816,Chakradev Dara,joshua61@example.org,+917747544177,Female,18,91.8,7.6,0,Medium,No,Dental,7.39,71,20,0
STU_590427,Imaran Shere,raagini37@example.org,+918700709304,Female,19,81.5,6.1,0,High,No,General,6.85,65,6,0
STU_132511,Fitan Jani,hitesh22@example.com,+917464389257,Female,18,82.0,3.7,0,Medium,Yes,Dental,6.64,87,43,0
STU_724038,Wridesh Kannan,mangalchampak@example.net,+919676588601,Female,21,96.0,6.4,0,Medium,Yes,Dental,7.93,64,7,1
STU_220142,Radha Mane,omom@example.net,+917647494821,Female,20,71.4,2.6,0,Low,No,Dental,7.48,78,40,0
STU_151882,Daksh Kalita,omkaarsrinivas@example.net,+916970843287,Male,20,96.4,3.4,0,Medium,No,General,7.02,62,12,0
STU_405945,Triya Panchal,chaayamodi@example.com,+918367301918,Female,22,97.1,2.1,0,Medium,No,General,7.29,31,37,1
STU_669033,Chaman Sengupta,cradhakrishnan@example.org,+919331428882,Male,19,84.8,5.9,0,Medium,No,General,6.67,80,42,0
STU_630048,Mitesh Bath,farhandugar@example.org,+916221474413,Female,19,98.7,6.8,1,High,No,Dental,7.67,69,4,1
STU_498845,Gaurang Dhar,zashilvirk@example.org,+918820275521,Male,18,84.5,5.3,0,Low,No,General,7.87,77,42,0
STU_384431,Bachittar Ray,oommensamar@example.org,+918545006317,Male,20,86.0,8.0,1,Medium,No,Dental,9.03,65,23,0
STU_739092,Wyatt Ahluwalia,hiteshratta@example.net,+916024448832,Female,19,82.5,9.7,1,Low,No,Dental,6.25,46,2,1
STU_873089,Arunima Chowdhury,ishasaha@example.net,+917210037779,Male,21,91.3,8.4,1,Medium,Yes,General,7.33,61,19,1
STU_750755,Kala Din,zashil31@example.com,+919752886166,Female,22,69.7,6.5,0,Low,No,General,7.79,55,36,0
STU_753070,Nitesh Chadha,tandonradha@example.com,+916383445208,Male,21,95.9,4.2,2,Medium,No,General,6.54,84,25,1
STU_594919,Qabil Hayre,ilall@example.org,+917750129311,Male,18,98.3,1.7,0,Medium,No,General,7.25,43,10,0
STU_182291,Avi Tak,kai17@example.org,+919443744169,Female,22,98.7,4.1,0,Medium,No,General,8.75,66,32,0
STU_501183,Ranveer Sharaf,nwali@example.net,+919409855369,Male,21,91.1,3.8,1,Low,No,General,9.13,62,4,1
STU_973020,Rachana Doctor,shivani75@example.net,+918947513003,Male,18,94.8,4.0,0,Medium,No,Dental,7.16,90,15,0
STU_389782,Chaitaly Gade,samrapavani@example.net,+917761153910,Female,22,91.5,2.1,0,High,Yes,General,7.46,66,25,0
STU_556748,Chandresh Basu,tmuni@example.com,+919016360813,Male,21,81.5,5.6,1,Medium,No,Dental,6.85,93,12,0
STU_488043,Chavvi Som,llanka@example.org,+917338266315,Male,19,79.5,1.2,0,Medium,No,Dental,6.91,32,30,1
STU_742840,Amruta Mammen,ekalinga29@example.org,+917472059182,Female,19,60.2,2.1,0,High,Yes,General,7.0,70,47,0
STU_421922,Yamini Murthy,umangbarman@example.com,+916194166792,Male,20,86.5,1.7,0,Low,No,Dental,6.06,89,2,0
STU_351495,Luke Venkatesh,ysavant@example.com,+919090109515,Female,20,73.0,3.3,0,Low,No,General,6.0,43,29,1
STU_899545,Chandresh Narain,nroy@example.com,+919521370879,Male,23,84.7,6.7,0,Medium,No,Dental,6.9,57,8,1
STU_188547,Veer Varghese,batrasathvik@example.net,+918666144855,Male,20,96.3,7.0,0,High,No,General,7.16,68,28,0
STU_462507,Harsh Mitra,ranveer98@example.net,+919315328392,Male,21,69.8,1.0,0,Medium,No,Dental,7.15,34,17,0
STU_915867,Hemal Subramanian,maxagate@example.com,+919963742723,Male,20,76.7,5.2,0,High,No,General,6.72,42,28,1
STU_193613,Daksh Tandon,anvikara@example.com,+919286768508,Male,20,88.7,5.1,0,Medium,No,General,8.09,66,8,0
STU_526130,Ishwar Sachdev,bpant@example.org,+919126498686,Female,18,81.7,3.0,0,Medium,No,Dental,6.71,40,19,1
STU_555822,Inaya Dutt,anthonyrout@example.org,+916503071726,Male,22,98.5,6.2,0,Medium,No,Dental,7.74,79,27,0
STU_269874,Aayush Sawhney,jeevikachawla@example.com,+917021585434,Male,18,82.2,4.6,0,Medium,No,Dental,6.9,35,20,1
STU_578891,Advika Raju,kritikaparekh@example.org,+917555025052,Male,20,54.9,13.6,1,High,No,General,8.24,94,2,0
STU_767920,Theodore Bhakta,tripti73@example.com,+918923816552,Male,18,91.7,1.7,0,Medium,No,Dental,7.92,68,5,0
STU_507491,Samuel Choudhry,ramanindrajit@example.com,+918534900636,Female,23,87.9,3.5,0,Medium,No,Dental,7.05,56,28,0
STU_817532,Warjas Rajagopalan,falguni11@example.com,+918470930957,Male,18,97.8,4.3,0,Medium,Yes,Dental,7.88,39,19,1
STU_810097,Lajita Dey,kgour@example.com,+916540114764,Male,18,83.1,6.3,0,High,No,Dental,6.82,62,41,0
STU_925719,Aashi Nagarajan,ganne@example.net,+917418156645,Female,23,95.9,5.8,0,Medium,No,General,8.81,64,11,0
STU_730349,Yuvraj Kale,christopher60@example.com,+918773505239,Female,21,96.9,7.4,1,High,No,Dental,9.15,46,17,1
STU_227665,Thomas Mody,mbail@example.org,+919082978801,Male,21,85.5,2.8,0,Low,Yes,General,8.0,54,34,1
STU_849259,Hitesh Bahri,cdora@example.net,+917045931731,Male,18,63.2,3.8,1,Medium,No,Dental,7.66,42,48,1
STU_853382,Lucky Krishnamurthy,yochana60@example.com,+919257629503,Male,19,80.9,1.6,0,High,No,Dental,7.98,62,34,0
STU_435058,Unni Baria,qmander@example.org,+917070056727,Female,21,92.3,12.4,0,Medium,No,Dental,8.61,79,24,0
STU_601606,Gabriel Sama,tarak72@example.org,+918679611336,Male,20,91.6,4.7,1,Medium,No,General,7.27,50,48,1
STU_131588,Yatan Sinha,minhasayush@example.com,+916106748299,Male,19,89.4,11.7,0,Low,No,Dental,7.06,73,28,0
STU_462081,Aryan Bali,nkaul@example.com,+917657699028,Male,18,85.1,2.7,1,Low,No,Dental,6.97,50,48,1
STU_194857,Mohammed Padmanabhan,palmitesh@example.net,+918443438470,Female,21,78.4,6.5,1,Medium,No,General,7.7,95,34,1
STU_194625,Sneha Murty,patrick25@example.net,+919442030302,Male,19,91.2,5.5,0,Low,Yes,General,7.45,45,15,0
STU_292936,Elijah Dora,kaigour@example.net,+919989236831,Female,19,74.7,5.8,0,Medium,No,Dental,8.3,93,31,0
STU_920554,Raagini Venkatesh,fvarghese@example.org,+917282436671,Female,23,63.9,1.7,0,Low,No,General,6.11,97,49,0
STU_638017,Ekiya Dave,jdubey@example.net,+917210612032,Male,18,78.0,4.6,0,High,No,General,6.76,85,17,0
STU_566500,Baghyawati Rajagopalan,chandani63@example.net,+918421113629,Male,20,87.3,1.6,0,Medium,Yes,Dental,7.81,61,41,0
STU_883531,Falan Kibe,tgupta@example.net,+919609762926,Male,22,63.0,11.1,1,Medium,Yes,General,7.53,32,26,1
STU_904449,Yash Sahota,aashibahri@example.org,+918349774082,Male,23,98.5,6.1,1,Medium,No,Dental,7.88,91,38,0
STU_870225,Krishna Chad,ronithbarman@example.net,+916275617294,Male,19,86.4,2.1,1,Medium,No,Dental,9.49,86,38,0
STU_170617,Vrishti Ram,bhavikapandya@example.org,+916264094765,Male,21,89.0,2.3,0,Low,Yes,General,5.34,91,8,0
STU_286073,Orinder Agrawal,zkalla@example.net,+916878599025,Male,19,98.4,9.9,1,Medium,No,Dental,7.33,73,18,0
STU_354555,Aashi Chopra,caggarwal@example.com,+917262057593,Male,20,85.4,10.2,0,Medium,Yes,Dental,7.03,68,31,0
STU_720017,Waida Sane,tsood@example.com,+916477779655,Female,22,89.2,6.8,0,Medium,No,General,6.61,84,8,0
STU_508298,Tejas Bhasin,ethanpatil@example.com,+917800534610,Male,22,89.7,1.2,1,Medium,No,General,8.73,30,26,1
STU_787334,Vyanjana Prabhu,panini15@example.net,+918576741253,Male,18,56.7,4.5,0,High,No,Dental,6.41,69,20,0
STU_886458,Anthony Kade,wmajumdar@example.net,+916165908623,Male,23,64.7,4.4,1,High,No,General,8.06,42,16,1
STU_462192,Andrew Patil,hritik40@example.com,+919520859875,Male,22,81.8,2.6,0,Low,No,General,7.64,82,49,0
STU_486503,Bhavini Wadhwa,chamanchakraborty@example.net,+919321373149,Male,20,81.5,2.7,0,Medium,No,Dental,8.12,63,49,0
STU_263394,Advik Tara,bassikritika@example.org,+916755163072,Male,19,88.5,6.0,0,High,No,General,7.99,80,7,1
STU_862511,Azaan Pandit,nparekh@example.org,+917957206250,Female,23,77.5,7.1,0,High,Yes,Dental,8.44,58,13,1
STU_942055,Frederick Kaul,azaannarayan@example.com,+919064077612,Male,22,86.7,1.9,0,Medium,Yes,General,8.39,90,19,0
STU_292615,Bhavani Mani,kaulyutika@example.net,+919493898216,Female,20,70.1,1.5,0,Medium,No,Dental,7.5,58,40,1
STU_246995,Samaksh Vig,sheremegha@example.org,+918057676767,Female,19,60.3,7.5,0,Medium,No,Dental,6.74,53,32,0
STU_272968,Nirja Kala,niharikamall@example.net,+919994566642,Female,23,90.7,5.4,0,Medium,No,Dental,8.81,62,28,0
STU_407539,Baljiwan Ravi,balayhemal@example.org,+916033623635,Female,22,89.0,3.4,0,High,Yes,General,6.81,89,25,0
STU_711207,Elijah Agarwal,settyira@example.org,+916483863709,Female,23,89.5,3.2,1,Medium,Yes,General,8.28,42,0,1
STU_676471,Robert Din,qadim64@example.net,+918088510710,Male,20,79.7,3.5,2,Low,No,General,8.2,81,27,1
STU_944027,Kalpit Batra,adwetachaudhari@example.net,+919592288690,Male,19,74.0,1.9,0,High,No,General,5.84,59,21,1
STU_471209,Anjali Bala,jyoti70@example.org,+916240631514,Female,22,73.1,8.5,0,Low,No,General,6.78,50,28,0
STU_190486,Rishi Acharya,neel46@example.org,+919962535877,Male,22,93.3,6.0,0,Medium,No,Dental,6.85,57,10,1
STU_302549,Sai Batta,gsaran@example.net,+919963261517,Female,20,90.2,5.2,1,Medium,No,Dental,6.97,32,30,1
STU_291752,Mohammed Nagar,nadkarnieshana@example.net,+919208931374,Female,21,60.7,3.8,1,Medium,No,General,7.9,72,18,0
STU_510800,Manthan Datta,mjhaveri@example.com,+918868022338,Male,19,77.7,5.7,0,High,No,Dental,7.33,73,5,0
STU_993086,Logan Tailor,lmannan@example.com,+919981622706,Female,19,85.5,4.3,0,High,No,General,7.3,73,42,0
STU_796615,Irya Murthy,dhingrayashawini@example.com,+919120834104,Male,19,80.5,1.8,0,Medium,No,General,9.58,43,37,0
STU_243357,Qarin Bakshi,mandaishani@example.net,+917100116558,Male,21,93.0,12.9,0,Low,No,General,7.91,91,48,0
STU_139634,Gaurav Baral,pdutt@example.org,+919666664744,Female,20,75.4,1.7,0,Medium,No,Dental,8.07,38,40,1
STU_757502,Vasana Seshadri,elijah64@example.com,+917015345289,Male,19,96.5,0.6,0,Low,No,General,6.73,47,7,0
STU_312873,Raagini Manda,sahotaurvashi@example.com,+918878382183,Female,18,63.9,7.9,0,Medium,No,General,7.84,95,48,1
STU_880417,Oliver Bala,tamannasodhi@example.net,+919561059423,Male,18,82.0,2.5,0,High,No,Dental,6.59,59,3,0
STU_542816,Nihal Bedi,charvisarkar@example.com,+917425046555,Female,22,80.6,7.8,0,Medium,No,Dental,6.59,36,19,0
STU_636260,Devansh Rao,henrychokshi@example.net,+918479367449,Male,20,84.8,3.4,0,Medium,Yes,Dental,7.67,42,47,1
STU_210036,Shivansh Malhotra,krishna46@example.net,+919180759171,Female,21,75.6,5.2,1,Medium,No,Dental,7.4,32,49,0
STU_546357,Nathan Malhotra,imarangill@example.net,+919563267093,Male,21,89.9,6.3,1,Medium,No,Dental,8.18,65,19,1
STU_376390,Janani Khurana,yatin27@example.org,+919474718994,Female,23,87.0,1.1,0,Medium,No,Dental,6.69,66,11,0
STU_462888,Sneha Edwin,ramandaksh@example.net,+919506871868,Female,22,85.7,4.8,0,High,No,Dental,7.09,96,27,0
STU_608958,Abdul Narasimhan,noritanay@example.org,+919828772332,Male,18,77.6,14.0,0,Medium,No,Dental,5.94,34,27,0
STU_662358,Geetika Kaur,oeshinatarajan@example.org,+917062709636,Female,18,84.9,3.4,0,Medium,No,Dental,8.46,48,27,0
STU_971521,Lopa Upadhyay,gardefaraj@example.net,+916021738113,Female,19,92.2,4.3,0,High,No,General,6.66,95,11,0
STU_809896,Chasmum Naik,jalsa79@example.net,+918852308128,Female,21,79.4,1.6,0,High,No,Dental,6.11,50,32,1
STU_894629,Imaran Bhargava,tamannagandhi@example.org,+918387700738,Male,22,70.2,13.6,2,High,No,Dental,6.35,39,19,1
STU_393104,Fariq Sekhon,sarrafbhanumati@example.net,+919731632808,Female,19,53.6,3.2,1,Medium,Yes,General,5.0,38,15,0
STU_621469,Charita Cheema,sameshbhagat@example.com,+916712411165,Female,19,91.5,3.4,0,Medium,Yes,General,8.05,44,4,0
STU_356876,Amol Dave,ganeshchakradev@example.com,+919900275028,Male,20,80.5,1.2,0,Medium,No,Dental,6.2,75,23,0
