student_id,name,email,phone_number,gender,age,attendance_rate,study_hours_per_day,past_failures,family_income,scholarship,class_level,cgpa,homework_rate,parent_meetings,dropout_status
STU_926059,Anita Mital,madhavi78@example.net,+919465868685,Female,23,84.7,3.5,0,Medium,No,10th,7.84,65,4,0
STU_487412,Ranveer Sarkar,ishita03@example.org,+918540605497,Female,20,70.6,6.8,0,Medium,No,10th,8.97,68,0,0
STU_531030,Ishaan Chokshi,dakshsane@example.net,+919796926548,Male,22,94.5,1.8,0,High,No,12th,7.29,23,0,1
STU_246440,Tanveer Radhakrishnan,kurianjatin@example.org,+919377834531,Female,20,88.9,3.0,1,High,No,12th,4.0,78,0,0
STU_596068,Bakhshi Dugar,qhayer@example.org,+918498595320,Male,18,82.4,4.7,0,High,No,12th,7.85,83,0,1
STU_544940,Harini Rana,sarnasai@example.net,+918058859904,Female,18,85.6,1.4,0,Medium,No,12th,8.06,99,1,0
STU_498507,Gauri Datta,chakradhar62@example.org,+917254022554,Male,18,90.2,7.0,0,Low,No,12th,9.83,92,2,0
STU_986736,Jacob Salvi,auroratanmayi@example.org,+917079042184,Male,19,76.1,7.4,0,High,No,10th,5.24,26,0,0
STU_552319,Abha Upadhyay,mekhala26@example.com,+917089931023,Male,20,93.4,5.9,0,Medium,No,12th,7.49,67,4,1
STU_514231,Urvashi Aurora,talwargaurangi@example.org,+917895820513,Female,22,72.2,5.8,0,Medium,No,10th,8.83,52,2,1
STU_710660,Chameli Mangal,neelgole@example.org,+917518965143,Male,23,86.3,3.4,0,Medium,No,10th,8.24,64,4,1
STU_695358,Yochana Bobal,pdara@example.net,+919319610942,Female,19,78.8,3.6,2,Low,Yes,10th,6.67,72,0,1
STU_770102,Gabriel Zacharia,gaurikathakkar@example.org,+918034338491,Male,18,91.8,2.3,2,High,No,10th,8.44,30,3,1
STU_888978,Isha Chaudhary,gagankrish@example.net,+916896857672,Female,20,93.8,2.8,0,Low,No,12th,7.88,70,1,0
STU_716176,Brijesh Deshmukh,jdayal@example.org,+918826950100,Female,18,54.4,2.7,1,High,No,10th,8.91,50,2,1
STU_141937,Lajita Mittal,luthrabalveer@example.com,+918586561978,Male,20,83.1,6.5,0,Medium,No,12th,8.35,21,2,0
STU_385642,Faris Wadhwa,eesha00@example.com,+917662701188,Female,22,95.3,5.0,0,Medium,Yes,10th,5.44,40,0,0
STU_780520,Nitesh Divan,bhandaritristan@example.org,+918095058861,Female,19,77.1,2.0,0,Medium,No,12th,8.39,64,3,0
STU_948850,Hardik Basu,owenkhanna@example.com,+918252748006,Female,19,93.5,8.9,0,Medium,No,12th,9.17,30,2,0
STU_193614,Mitali Balan,bajajjai@example.org,+917010778273,Female,23,81.6,2.7,1,Medium,No,12th,6.27,57,0,0
STU_306178,Raagini Lall,bkhare@example.org,+918875965972,Female,22,92.9,1.3,0,High,No,10th,8.54,59,4,1
STU_876422,Isaac Pradhan,takyochana@example.net,+917626914750,Male,23,68.0,0.7,0,Low,No,12th,8.28,75,2,0
STU_476890,Hamsini Oommen,mukhopadhyayryan@example.net,+919567819282,Female,23,99.5,4.8,0,High,No,12th,9.11,93,2,0
STU_959597,Jackson Walla,reddygaurav@example.org,+917276197816,Male,23,98.8,3.2,1,Medium,No,10th,6.89,28,3,1
STU_811370,Avni Barman,ganeshturvi@example.org,+919553204901,Female,22,79.4,2.7,1,Medium,No,12th,7.63,29,1,1
STU_929782,Ishwar Keer,fitan64@example.net,+917146322980,Male,19,87.7,9.1,1,High,No,10th,6.73,30,3,0
STU_972517,Balveer Sundaram,sanerajata@example.com,+919531058966,Female,21,73.2,2.8,0,Medium,No,12th,6.7,75,1,0
STU_598122,Lucky Prabhu,harita95@example.org,+918338260988,Female,20,96.1,5.1,2,Medium,No,12th,6.15,57,2,1
STU_347737,Rudra Kala,mugdhaapte@example.net,+917724352508,Male,20,90.0,3.0,0,Medium,No,12th,6.91,43,0,1
STU_352249,Pooja Sinha,zachariadominic@example.net,+916952145586,Female,18,87.8,2.9,0,Medium,No,12th,5.87,96,0,0
STU_974691,Thomas Ray,urmisoni@example.net,+918233705610,Female,20,95.6,3.3,0,High,No,10th,8.21,37,3,1
STU_912117,Kashvi Sha,chandrangolla@example.org,+917202088585,Female,19,67.1,6.1,1,Medium,No,12th,8.32,37,4,0
STU_781593,Lohit Sahota,chanchalvohra@example.com,+916661909803,Male,18,76.5,4.0,0,High,No,12th,7.18,32,3,1
STU_243352,Lekha Soman,malhotranitesh@example.org,+916268848878,Male,21,93.8,1.0,0,Low,No,12th,8.91,61,0,0
STU_113060,Pahal Mahajan,manya47@example.com,+916855902818,Female,18,78.3,0.9,1,Medium,No,10th,5.09,42,4,1
STU_395389,Ishanvi Mutti,chaudharypratyush@example.com,+916567839162,Male,20,81.1,5.5,0,Medium,No,10th,9.12,84,3,1
STU_116211,Wridesh Oommen,aarushdugar@example.org,+918947275932,Male,23,66.3,7.1,0,Medium,Yes,10th,7.64,78,0,1
STU_486640,Girik Dara,lohitarya@example.org,+917616982306,Female,19,85.2,1.8,1,Medium,No,12th,8.39,72,2,0
STU_113163,Jatin Pant,senguptachatresh@example.org,+919401580775,Male,19,73.1,4.4,0,Medium,No,10th,6.35,81,2,0
STU_858065,Ganga Tata,devansh77@example.org,+918986005226,Female,21,54.3,8.8,0,Low,No,10th,8.69,78,1,1
STU_581672,Aadi Gade,warjassodhi@example.com,+916630475416,Female,21,74.7,5.6,0,Medium,No,10th,7.38,26,3,0
STU_814651,Nisha Dua,jananibala@example.org,+918018916899,Male,22,84.3,8.3,0,Medium,No,12th,5.81,72,3,0
STU_633833,Wahab Mani,gaurav35@example.com,+917331292680,Male,20,72.7,7.4,0,Medium,No,12th,6.09,86,3,0
STU_507205,Akshay Kaul,npathak@example.net,+918569328883,Female,20,83.9,3.4,1,High,No,12th,8.58,91,3,0
STU_247176,Chandresh Kulkarni,viraj08@example.net,+919342282967,Male,21,90.6,3.5,0,High,No,10th,8.59,66,3,0
STU_798494,Advaith Sundaram,ishitabandi@example.com,+919868582886,Male,20,96.4,1.2,0,High,No,12th,9.18,38,3,0
STU_697954,Zayyan Goel,anjalidave@example.org,+918999553027,Female,19,86.3,4.4,1,Low,No,12th,7.0,25,1,1
STU_615784,Indrajit Anand,bachittar29@example.net,+917603228794,Female,18,99.1,5.1,1,Medium,No,12th,7.24,51,2,0
STU_774851,Balvan Ranganathan,kswaminathan@example.com,+917082770199,Male,18,85.5,6.2,0,Low,No,10th,8.05,35,4,0
STU_815032,Nathaniel Shanker,lvora@example.org,+916492868435,Male,21,88.2,3.7,0,Medium,No,10th,8.09,92,3,1
STU_667602,Balendra Ramakrishnan,hemal79@example.org,+916126090442,Male,23,83.9,1.6,0,Medium,No,12th,8.84,33,1,0
STU_242479,Warda Nazareth,janujasrivastava@example.org,+916307603436,Male,22,85.2,7.1,1,Medium,No,10th,6.5,40,0,0
STU_538564,Pavani Mukherjee,chatreshnagy@example.net,+918280131449,Female,23,86.4,6.3,0,Medium,Yes,10th,6.66,30,2,0
STU_968262,Lopa Comar,janyalanka@example.org,+919302711627,Male,22,96.3,2.4,0,Medium,No,10th,7.12,51,2,0
STU_375359,Theodore Rai,ikbal79@example.com,+918576587555,Male,22,75.0,4.4,0,High,Yes,12th,6.28,21,3,1
STU_123389,Gautam Khurana,mkorpal@example.com,+918850571900,Male,20,88.9,3.1,0,High,No,10th,7.96,68,3,0
STU_464916,Krishna Hayer,jyoti99@example.org,+919416130252,Male,18,84.3,9.5,0,Low,No,10th,7.1,70,3,0
STU_903759,Qushi Garg,ramanathananamika@example.org,+918724259633,Female,18,81.5,1.9,0,High,No,10th,7.03,42,2,1
STU_667045,Gayathri Chauhan,ojasswamy@example.net,+918004833688,Male,23,89.9,2.0,0,High,No,12th,9.53,81,1,0
STU_174752,Sanya Tripathi,anushamukherjee@example.com,+918607612626,Female,18,90.0,2.9,0,High,Yes,12th,7.31,79,3,0
STU_372880,Abdul Arora,praneel08@example.net,+919113483674,Male,22,81.1,8.3,1,High,No,12th,6.96,73,1,1
STU_400329,Banjeet Memon,vmangat@example.org,+917089656969,Female,22,73.5,2.6,1,High,Yes,12th,7.99,39,2,1
STU_956337,Varsha Raghavan,yauvani15@example.com,+919853902773,Male,19,77.4,5.6,1,Low,No,10th,9.17,88,0,1
STU_310569,Tanvi Barman,vrishti53@example.org,+918602103751,Male,22,81.1,2.7,0,Medium,Yes,12th,7.46,92,3,0
STU_550805,Maya Taneja,maxmerchant@example.net,+916381186984,Female,20,98.7,6.2,1,Low,No,10th,7.92,58,3,0
STU_399271,Yashoda Nigam,jyoti65@example.org,+919229590534,Female,22,78.5,7.8,0,High,No,12th,8.88,29,1,0
STU_385782,Megha Sule,radha25@example.com,+916270465594,Male,20,92.1,5.3,0,High,No,10th,7.31,60,2,0
STU_528505,Hemal Brar,max35@example.org,+918556876584,Male,21,83.5,1.9,0,Medium,No,12th,7.95,38,0,0
STU_658229,Noah Ray,chaudhurimax@example.com,+919360121685,Female,19,84.5,2.8,0,Medium,No,10th,6.27,49,0,0
STU_255347,Wishi Solanki,qlata@example.net,+917741818349,Male,19,72.2,1.8,0,Medium,Yes,10th,6.25,95,3,1
STU_239368,Bhavini Pandya,thayer@example.org,+917890783549,Male,18,98.0,1.4,0,High,No,12th,8.05,69,2,0
STU_604835,Pranav Kata,shahradha@example.com,+918091366529,Female,20,87.0,2.3,0,Medium,No,12th,8.32,65,0,0
STU_138249,Darpan Cherian,dev52@example.org,+916160081931,Female,23,74.6,7.2,0,Low,No,10th,10.0,82,2,0
STU_126309,Vedika Dugar,joshidarika@example.org,+918278756044,Female,18,84.4,2.5,0,High,No,10th,6.02,25,2,0
STU_886186,Naveen Chaudhuri,zkrishna@example.net,+916927377198,Female,21,85.2,5.0,1,High,No,12th,5.74,75,2,0
STU_146299,Balveer Buch,fiyaz66@example.org,+919207705585,Female,18,94.2,3.8,0,Low,No,10th,7.19,67,3,0
STU_440333,Pallavi Tara,qbal@example.org,+916072213600,Female,21,97.1,3.8,1,Low,No,10th,8.11,53,2,1
STU_878019,Adweta Borra,vihaanmukhopadhyay@example.com,+916781127876,Male,18,94.9,4.4,0,Medium,No,12th,10.0,99,3,0
STU_423989,Aditya Loyal,pradhanyuvraj@example.org,+917594427937,Male,21,69.8,4.3,0,High,No,12th,7.67,21,0,1
STU_812864,Gopal Wali,jeremiahpanchal@example.org,+916219769421,Male,23,67.7,4.1,2,High,No,12th,5.64,72,1,1
STU_823636,Tejas Babu,varmafariq@example.org,+918377005272,Female,20,68.0,8.7,0,Medium,Yes,10th,5.96,29,2,0
STU_871576,Nikita Sunder,satheijaya@example.org,+918941358674,Male,23,77.8,9.8,0,Medium,No,12th,8.12,51,3,1
STU_159324,Harsh Devi,bishakhasolanki@example.org,+917417381797,Male,20,81.0,5.2,0,Medium,No,12th,4.2,41,1,1
STU_754853,Fiyaz Vaidya,avnimistry@example.net,+918757463633,Male,18,57.5,1.5,1,Low,No,12th,9.39,81,1,0
STU_967240,Udant Bhandari,udara@example.org,+917406847413,Female,21,78.0,2.9,0,High,No,10th,6.87,73,3,1
STU_572988,Wakeeta Sabharwal,lakshpillai@example.net,+918661878746,Female,23,88.5,3.2,0,Low,No,12th,8.05,81,0,0
STU_468477,Vinaya Srivastava,oliverkant@example.com,+918845230822,Male,19,87.2,1.2,0,Medium,No,10th,6.99,72,3,0
STU_954041,Oni Sachdeva,yasti54@example.net,+916186475204,Male,20,91.8,4.4,1,High,No,12th,9.67,70,3,1
STU_601751,Aradhana Chowdhury,benjaminloyal@example.org,+916919575414,Female,23,88.8,2.8,0,Medium,No,12th,8.76,31,3,1
STU_546288,Vasudha Samra,cvarughese@example.org,+918773663119,Male,20,78.3,2.7,0,Medium,No,12th,7.47,32,1,1
STU_709529,Hema Bir,brijeshkumar@example.net,+917109111906,Male,18,97.4,0.8,0,Low,Yes,12th,8.55,35,3,1
STU_889319,Anya Roy,tandonhemani@example.com,+918388516299,Male,23,89.6,8.7,0,Low,No,12th,9.23,88,0,0
STU_828344,Isaiah Nadig,usarna@example.org,+917660562104,Female,22,78.5,2.0,1,High,No,12th,7.61,67,0,1
STU_858621,Jagat Tripathi,prabhuaashi@example.org,+916804622259,Male,20,77.6,3.8,0,High,No,12th,10.0,53,4,0
STU_321931,Diya Nayar,mananpatel@example.net,+917977101050,Male,19,85.7,7.6,1,High,No,12th,7.82,79,3,1
STU_375518,Lekha Deol,butalakalpit@example.net,+917446452972,Female,20,78.7,4.0,0,Medium,No,10th,7.46,89,3,0
STU_374099,Sai Chand,fariq54@example.org,+918205603195,Male,20,71.2,5.2,1,Medium,Yes,12th,5.84,74,0,0
STU_857279,Orinder Morar,bedilakshmi@example.net,+916161526359,Male,18,97.2,5.2,0,Medium,No,12th,8.76,66,3,0
STU_845071,Agastya Nagy,murthysamesh@example.org,+917284912499,Female,19,65.3,4.1,0,Medium,No,10th,7.17,60,1,0
STU_583691,Vedika Amble,umang15@example.org,+918065771247,Male,23,73.4,9.5,0,Medium,No,10th,8.37,98,2,0
STU_516691,Ekaja Talwar,sai64@example.net,+916417096419,Male,18,64.5,3.6,0,Low,No,12th,8.0,63,1,0
STU_979025,Shivansh Krishnamurthy,ambleadweta@example.org,+918008186469,Female,23,87.3,4.6,0,High,No,10th,10.0,48,3,0
STU_190497,Sachi Gola,samar19@example.com,+917593152357,Male,19,73.4,9.1,0,Medium,No,10th,5.64,31,4,1
STU_874581,Gauri Dhawan,brahmbhattkamala@example.org,+917882781929,Female,22,77.3,5.9,0,High,Yes,12th,6.74,54,4,0
STU_302294,Yoshita Dhawan,yadavbimala@example.com,+918805153306,Male,20,95.3,6.4,0,High,No,12th,6.13,85,4,0
STU_940908,Zilmil Parsa,hbuch@example.org,+917166766924,Male,20,88.5,3.2,2,Low,No,12th,7.56,62,1,1
STU_562304,Harshil Rege,meghana87@example.org,+919851081155,Male,20,92.8,4.0,0,Low,No,10th,6.29,98,4,0
STU_859732,Adya Chandran,oeshibhasin@example.net,+917549257666,Female,21,91.7,5.6,0,Medium,No,12th,7.14,68,4,0
STU_313816,Gunbir Swaminathan,neel55@example.com,+916438738226,Female,20,96.2,1.7,0,Low,No,12th,9.05,65,2,0
STU_427001,Lopa Sanghvi,dhriti14@example.org,+918790208992,Female,21,89.0,3.0,0,Low,No,12th,7.58,73,2,0
STU_409894,Aayush Puri,ckarpe@example.net,+916358443592,Male,20,87.3,2.2,0,High,No,12th,6.74,29,4,0
STU_735313,Gunbir Solanki,bhatiaanika@example.org,+916591924512,Female,18,62.0,7.3,1,Low,No,10th,4.62,92,3,0
STU_735654,Balveer Vora,cbalasubramanian@example.org,+918920163646,Female,22,84.1,8.4,1,Medium,No,10th,9.83,97,0,1
STU_113677,Isha Chandra,sbaral@example.net,+919709396794,Female,19,85.6,1.5,0,Low,No,12th,8.8,83,4,0
STU_676436,Onveer Desai,ansh97@example.org,+919137580736,Male,19,77.7,5.1,0,Medium,No,12th,9.23,87,3,0
STU_313136,Tarak Bail,ebehl@example.com,+918894541152,Male,18,95.3,4.8,0,Low,No,10th,6.3,73,4,1
STU_170404,Ganga Kar,thomas37@example.net,+917173658752,Male,23,93.5,4.1,0,Low,No,12th,6.86,63,2,0
STU_815941,Krish Kuruvilla,unnatipatel@example.net,+917213669398,Male,20,95.1,1.1,0,Low,No,10th,8.83,36,3,1
STU_872562,Aarini Iyengar,maanas59@example.net,+919273566026,Female,18,83.7,6.0,0,Medium,No,10th,5.7,92,4,0
STU_140441,Harish Dada,doctorkashish@example.org,+916794643868,Female,18,87.7,4.0,0,High,Yes,10th,7.34,30,2,0
STU_215353,Wishi Mohan,hemanginisawhney@example.com,+916718351430,Female,23,67.8,6.8,2,Medium,No,12th,6.24,32,2,1
STU_371187,Upasna Muni,darawahab@example.com,+916337849801,Female,23,90.2,6.0,0,High,Yes,12th,8.28,75,3,0
STU_187763,Yashica Sengupta,wchakraborty@example.com,+919999997761,Male,23,78.8,1.5,2,Low,No,12th,7.57,25,0,1
STU_430431,Oliver Parikh,ramanindrajit@example.org,+916758581023,Female,20,94.1,3.7,0,High,No,12th,7.31,23,0,1
STU_613811,Gagan Oak,saumyarandhawa@example.org,+919606768317,Male,18,69.8,0.8,0,Medium,No,10th,8.35,95,4,0
STU_407507,Aarnav Kibe,krishayaan@example.org,+918244171990,Female,20,90.4,2.6,1,High,No,10th,8.17,55,1,1
STU_409423,Dhruv Chauhan,ddass@example.org,+917782785768,Female,19,92.5,8.6,0,High,No,12th,7.35,43,0,1
STU_933701,Warinder Singh,chaudryayush@example.org,+919791886058,Female,20,81.8,2.2,0,Medium,No,10th,7.3,59,2,1
STU_439482,Yasti Anand,sakshambalay@example.net,+917879989442,Female,22,75.2,4.8,0,Low,Yes,12th,6.03,78,4,0
STU_488194,Falan Maharaj,vivaandalia@example.org,+919500976741,Male,20,94.7,9.2,0,High,No,12th,8.12,42,1,0
STU_115661,Jasmit Krishnan,sameshcontractor@example.org,+919229942603,Male,21,76.0,5.1,0,High,No,10th,7.53,99,4,0
STU_299835,Gaurangi Pradhan,vinaya19@example.com,+918511701007,Female,19,80.6,7.8,0,High,Yes,10th,7.51,74,2,0
STU_218406,Wazir Doshi,madansudiksha@example.com,+918778895527,Female,19,86.4,3.0,0,Low,No,10th,5.07,27,0,0
STU_716520,Pallavi Malhotra,pushti20@example.org,+916106132684,Female,23,66.9,5.6,1,Low,No,10th,5.65,96,0,0
STU_751713,Geetika Thakur,ramakrishnanlakshit@example.org,+918745250993,Male,22,83.6,1.0,0,High,No,12th,4.99,45,4,0
STU_536290,Aarna Hans,cmutti@example.com,+918788131690,Female,23,84.7,7.7,0,High,No,12th,5.55,81,4,0
STU_720748,Harshil Dhar,rnarayan@example.net,+917980331482,Male,21,83.4,2.7,0,Low,No,12th,10.0,89,3,0
STU_791191,Oliver Ravi,lalaansh@example.org,+918252208616,Male,18,80.5,2.1,0,High,No,10th,4.37,95,2,0
STU_232123,Janani Jhaveri,leena59@example.com,+918675408441,Female,22,95.0,2.0,0,High,Yes,12th,9.15,46,0,1
STU_398689,Christopher Purohit,divanpraneel@example.org,+917806970881,Female,18,67.6,8.1,1,High,No,10th,9.33,34,4,1
STU_817409,Omisha Mander,dehema@example.org,+917528174391,Female,20,64.4,1.1,0,Medium,No,10th,9.38,56,3,1
STU_957674,Indira Talwar,hbhattacharyya@example.net,+916363403400,Male,19,96.8,0.9,0,Medium,No,12th,7.14,56,0,0
STU_716008,Leena Banik,narulaoscar@example.net,+916100672238,Male,18,64.8,3.1,0,Medium,No,12th,7.93,98,3,1
STU_931919,Vrishti Singhal,shivansh37@example.net,+919774719719,Male,22,64.2,1.7,0,Medium,No,12th,8.85,60,0,0
STU_927186,Jackson Sagar,bajwapraneel@example.org,+917599869556,Female,19,66.2,2.9,0,High,No,12th,5.55,88,0,1
STU_780884,Abhiram Parekh,rushil28@example.org,+919055590257,Female,22,84.3,4.2,2,Medium,No,10th,6.74,22,3,1
STU_416506,Jagat Dyal,vedhika24@example.com,+918946336281,Female,19,94.8,3.1,0,High,No,12th,9.18,81,0,0
STU_968888,Dhriti Bahri,adhaliwal@example.com,+916561661543,Male,19,96.0,3.9,0,High,No,10th,7.48,50,4,1
STU_845504,Vedhika Chauhan,roybalhaar@example.com,+918304657185,Male,18,62.7,3.6,0,High,Yes,12th,8.09,33,4,0
STU_172836,Darika Dave,abeer80@example.net,+916513419810,Male,19,83.2,4.6,1,High,No,12th,9.4,41,2,1
STU_806779,Indali Pillay,oscar03@example.org,+916224911155,Male,21,95.3,2.5,0,High,No,10th,5.35,77,0,1
STU_552625,Janya Mahal,spathak@example.org,+917532101652,Female,21,93.3,3.1,1,High,Yes,12th,7.19,78,0,1
STU_340499,Chaitanya Mani,jayaramanjatin@example.com,+919676725670,Female,22,93.1,8.5,1,High,No,12th,7.33,32,3,0
STU_838723,Vyanjana Handa,talwarchatura@example.com,+917722306791,Female,20,82.1,6.5,1,Medium,No,10th,7.94,35,2,0
STU_290103,Yatin Butala,parmerhemang@example.net,+919696853429,Male,20,88.5,3.1,0,High,No,10th,9.18,28,0,1
STU_327569,Ridhi Devan,balhaarsha@example.net,+918336211113,Male,18,42.7,7.2,0,Low,No,12th,6.12,54,1,0
STU_656242,Guneet Mahajan,mbasak@example.net,+919417098442,Male,23,66.2,6.0,0,High,No,12th,5.7,25,2,1
STU_832062,Karan Dugal,bandimaanav@example.org,+919075065810,Male,21,71.1,4.2,0,Low,Yes,12th,7.21,28,0,0
STU_698336,Pranit Prashad,mbose@example.org,+917788855135,Male,21,85.5,1.9,0,Low,No,12th,6.82,32,0,0
STU_676347,Chatura Sunder,faras71@example.net,+917631730530,Male,19,88.7,3.2,0,Medium,No,12th,9.03,71,2,0
STU_776038,Warjas Bose,kashish36@example.org,+918863096202,Female,22,96.7,0.2,0,Medium,No,10th,6.45,66,0,0
STU_697380,Neel Nayar,hbahl@example.org,+918067285758,Female,18,86.0,8.5,0,Low,Yes,10th,9.61,54,3,0
STU_518847,Avi Narang,alkapau@example.org,+916694144769,Female,22,91.9,2.3,1,Low,Yes,10th,6.4,78,3,0
STU_898323,Azaan Mahajan,vbehl@example.org,+919638484870,Female,22,93.5,4.8,1,High,No,12th,6.68,56,2,1
STU_141370,Chavvi Solanki,karvihaan@example.net,+918504493021,Female,19,85.8,1.4,1,High,No,12th,5.25,20,4,1
STU_881061,Tripti Kohli,akrishnamurthy@example.net,+916410974008,Male,18,91.0,2.5,0,Low,No,12th,7.52,37,1,0
STU_816936,Ekta Gulati,sanghvimatthew@example.net,+917517016137,Male,23,91.4,2.4,0,Medium,No,12th,8.4,99,2,0
STU_892482,Anusha Ahuja,chaudharigayathri@example.net,+916421237502,Male,20,84.6,1.6,0,Medium,No,10th,6.54,69,3,1
STU_956854,Gautam Dubey,umadan@example.org,+919569759767,Male,23,78.5,1.5,0,High,No,12th,8.33,88,2,0
STU_926536,Meghana Bakshi,qgera@example.net,+917956097043,Male,22,51.6,5.7,2,Medium,No,12th,6.97,77,3,1
STU_416387,Lopa Solanki,warhi31@example.com,+916332026430,Female,18,92.7,4.0,0,Medium,No,12th,7.72,25,2,0
STU_209252,Dayita Din,raghavandamyanti@example.net,+919913115689,Female,18,91.2,3.2,0,Low,Yes,10th,8.33,91,2,0
STU_990605,Charles Salvi,rastogikashvi@example.com,+918857366716,Male,18,94.8,1.2,1,Medium,No,10th,8.24,85,3,0
STU_570974,Devansh Gera,vincent14@example.com,+919346489914,Male,20,70.6,6.5,0,Medium,No,12th,6.27,61,4,0
STU_298224,Oeshi Narain,kritika34@example.com,+916922077346,Female,21,89.1,6.2,0,Low,No,10th,6.05,63,2,1
STU_465002,Vasana Garde,jagdish81@example.org,+917658921613,Male,21,92.5,9.6,0,Low,No,10th,4.98,30,2,0
STU_495996,Warhi Patil,hsant@example.org,+917310770392,Male,23,91.4,3.3,0,High,No,12th,6.81,25,3,0
STU_964800,Frederick Jha,parekhlakshit@example.com,+919465740537,Female,19,73.8,1.8,0,Medium,No,12th,10.0,34,4,1
STU_895414,Banjeet Mital,igala@example.org,+919953713392,Male,21,86.0,6.8,0,High,No,12th,9.85,42,1,1
STU_602847,Naksh Varty,xchacko@example.com,+919854270205,Male,19,84.8,6.7,0,Medium,No,10th,6.07,40,0,1
STU_456334,Omya Arora,kashishbhardwaj@example.net,+917890408860,Female,23,96.8,2.7,1,Medium,No,10th,7.96,35,2,1
STU_113767,Zayan Ganesh,singhallopa@example.org,+916028718875,Male,21,81.1,3.3,0,High,Yes,12th,7.36,76,4,0
STU_660650,William Balay,swaminathancharan@example.net,+919629178023,Male,20,81.9,3.9,0,Low,Yes,12th,9.52,41,1,1
STU_996416,Nandini Barad,patrick32@example.net,+917388456692,Male,22,58.1,1.7,0,High,No,10th,5.37,72,1,1
STU_911375,Saanvi Mishra,jacobmalhotra@example.com,+918762178602,Male,20,85.3,12.6,1,High,No,12th,7.07,90,4,1
STU_970693,Ayushman Kothari,manilibni@example.com,+919099386969,Male,18,87.2,7.9,0,Low,No,12th,5.58,66,0,1
STU_906369,Abeer Munshi,zacharya@example.com,+917089067881,Female,20,76.8,2.1,1,Medium,No,12th,9.99,67,1,1
STU_428174,Osha Nagarajan,lekha30@example.com,+918854502103,Male,21,95.2,2.9,0,Medium,No,10th,5.48,82,3,0
STU_433097,Wyatt Suresh,maanas95@example.com,+916654263506,Female,23,81.7,2.1,1,Low,Yes,10th,8.67,53,4,1
STU_386108,Vrinda Dixit,radhakrishnanbrinda@example.com,+916206088695,Female,23,93.3,5.0,1,Medium,No,10th,7.12,63,4,1
STU_691396,Faraj Manne,siya99@example.net,+918413825577,Female,22,92.0,8.1,0,High,No,12th,8.14,87,0,0
STU_681021,Chaaya Prabhu,xmadan@example.com,+917343625555,Male,21,87.0,3.8,1,High,No,12th,6.52,94,3,0
STU_347369,Manthan Boase,khatrianthony@example.net,+916154982105,Male,23,75.9,3.0,0,High,Yes,10th,6.48,70,4,0
STU_672900,Hitesh Bansal,fpradhan@example.net,+919029192558,Female,19,82.4,7.1,3,High,No,10th,9.99,67,4,1
STU_909429,Krishna Deshmukh,waglehitesh@example.com,+916510446969,Male,21,84.7,2.8,0,Medium,No,10th,8.91,78,4,0
STU_728114,Odika Contractor,zashilmurty@example.net,+918083102328,Male,21,65.9,2.6,2,Medium,Yes,12th,5.14,34,1,1
STU_319131,Mitali Sant,psankar@example.com,+919518937911,Male,21,90.7,5.4,0,Medium,No,10th,5.32,55,1,0
STU_130629,Vanya Ghosh,samar21@example.net,+916656984532,Male,18,79.9,5.7,2,Medium,No,12th,5.84,28,0,1
STU_502857,Yug Gara,singhyamini@example.net,+917103692620,Female,22,80.1,5.4,0,Low,No,12th,9.95,41,4,1
STU_499343,Omaja Trivedi,samesh43@example.org,+918591772926,Female,23,88.4,7.3,0,Medium,No,12th,6.41,59,2,0
STU_538929,Gautami Thaker,danianamika@example.org,+916892833417,Male,22,93.0,2.2,0,Medium,No,12th,9.3,82,3,0
STU_845319,Ladli Suri,guneet53@example.com,+919627508480,Male,21,76.8,2.5,0,High,No,12th,8.04,74,4,1
STU_754818,Udarsh Sankaran,gaurav58@example.com,+919777297802,Female,19,93.8,3.4,1,Medium,No,12th,6.18,71,2,1
STU_852871,Netra Kakar,geetika62@example.org,+918996910657,Female,19,63.0,3.6,1,High,No,12th,4.99,57,2,0
STU_443900,Chavvi Gera,muttichaman@example.org,+918331875868,Male,18,84.2,1.0,2,Medium,No,10th,5.21,71,2,1
STU_440686,Anvi Parikh,karpejhalak@example.com,+919387267936,Female,19,70.6,7.4,0,Medium,No,12th,8.6,25,1,0
